# VELOCITY:     AVE_POFV:        ERROR:
           6     4.05408           0           0
           6     4.24264           0           0
           6      4.4312           0           0
           6     4.61976           0           0
           6     4.80833           0           0
           6     4.99689           0           0
           6     5.18545           0           0
           6     5.37401           0           0
           6     5.56257           0           0
           7   0.0942809     0.48817   0.0232975
           7    0.282843    0.429315   0.0113619
           7    0.471405    0.634292    0.020578
           7    0.659966     0.34738   0.0215989
           7    0.848528    0.432191   0.0213242
           7     1.03709    0.339453   0.0140073
           7     1.22565    0.503393   0.0225529
           7     1.41421    0.351238   0.0287717
           7     1.60278    0.352852   0.0361817
           7     1.79134    0.429385    0.027805
           7      1.9799    0.258571   0.0119026
           7     2.16846    0.100244   0.0224363
           7     2.35702    0.202101   0.0138821
           7     2.54558    0.129215    0.014301
           7     2.73415   0.0452464  0.00477164
           7     2.92271    0.114835   0.0113284
           7     3.11127    0.090563   0.0135448
           7     3.29983  0.00575226  0.00532556
           7     3.48839   0.0491046           0
           7     3.67696           0           0
           7     3.86552           0           0
           7     4.05408           0           0
           7     4.24264           0           0
           7      4.4312           0           0
           7     4.61976           0           0
           7     4.80833           0           0
           7     4.99689           0           0
           7     5.18545           0           0
           7     5.37401           0           0
           7     5.56257           0           0
           8   0.0942809    0.489082   0.0204032
           8    0.282843    0.443599   0.0166544
           8    0.471405    0.617982   0.0236001
           8    0.659966    0.342137   0.0195252
           8    0.848528    0.441696   0.0206688
           8     1.03709    0.335814   0.0127203
           8     1.22565    0.479998   0.0294674
           8     1.41421    0.339068   0.0276298
           8     1.60278    0.358648   0.0321199
           8     1.79134     0.42899   0.0243322
           8      1.9799    0.277196   0.0202975
           8     2.16846    0.108951   0.0212543
           8     2.35702    0.196357   0.0132819
           8     2.54558    0.135652   0.0138864
           8     2.73415   0.0462197   0.0042733
           8     2.92271    0.122209   0.0120764
           8     3.11127   0.0855648   0.0127405
           8     3.29983  0.00503323  0.00470815
           8     3.48839   0.0491046           0
           8     3.67696           0           0
           8     3.86552           0           0
           8     4.05408           0           0
           8     4.24264           0           0
           8      4.4312           0           0
           8     4.61976           0           0
           8     4.80833           0           0
           8     4.99689           0           0
           8     5.18545           0           0
           8     5.37401           0           0
           8     5.56257           0           0
