GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     498.721
1     416.928     489.713
2     416.928     482.234
3     416.928      474.71
4     410.536     468.157
5     402.402     460.717
6     401.873     453.511
7     388.078     447.313
8     388.078     442.271
9     382.568     436.878
10     382.568     431.884
11     379.316     428.052
12     374.499     423.199
13     374.182     418.788
14     374.182     414.808
15     362.194     411.427
16     364.688     409.245
17     354.688     406.499
18     354.688     404.071
19     354.688     402.474
20     354.688     400.601
21     354.688     399.127
22     354.688     397.055
23     354.688     394.423
24     337.819     392.222
25     337.819     389.934
26     337.819     387.402
27     330.453     385.067
28     321.779     381.772
29     321.779     380.021
30     321.779      377.51
31     321.779     374.651
32     321.779     371.965
33     321.779      369.88
34     321.779      367.29
35     321.779     364.761
36     312.934      360.32
37     305.662     357.391
38     305.597     354.161
39     305.597      351.27
40     299.271     347.468
41     297.586     343.704
42     286.202     339.837
43     285.965      336.32
44     285.965     332.869
45     285.965     329.328
46     285.809      326.09
47     279.129      323.56
48     279.129     320.897
49     276.391     318.098
50     267.193     315.866
51     263.064     313.142
52     263.064     310.443
53     263.064     308.019
54     263.064     305.156
55     263.064     302.966
56     263.064     300.985
57     260.706     298.788
58     260.706     296.381
59     260.706     294.235
60     260.706     292.145
61     259.296      290.48
62     259.296     288.801
63     259.296     287.267
64     259.254     285.951
65     259.254     284.434
66     255.566     283.263
67     255.566       282.3
68     253.405     281.076
69     253.405     280.151
70     253.405     278.964
71     245.238     278.036
72     245.238     276.968
73     245.238     276.157
74     245.238     275.098
75     245.238     274.173
76     245.238     273.414
77     245.238     272.737
78     233.351     271.875
79     233.351     270.764
80     233.351     269.763
81     233.351     269.011
82     233.351     267.893
83     233.351      266.99
84     233.351     266.206
85     233.351     265.359
86     233.351     264.331
87     233.351      263.36
88     233.351     262.452
89     233.351     261.418
90     233.351     260.539
91     233.351     259.529
92     233.351     258.819
93     233.351     257.892
94     233.351     256.779
95     232.353     255.893
96     232.353     254.771
97     228.335     254.077
98     228.335     252.962
99     228.335     252.019
100     228.335     251.261
101     221.915     250.255
102     221.915     249.547
103     221.915     248.649
104     221.915     247.629
105     221.915     246.493
106     217.999     245.232
107     217.999     244.223
108     217.999     243.454
109     217.999     242.514
110     217.999     241.674
111     216.458     241.055
112     216.458     240.158
113     216.458     239.155
114      215.11     238.188
115      215.11     237.477
116     210.684     236.518
117     210.684     235.408
118     210.684     234.351
119     210.684     233.488
120     208.188     232.747
121     208.188     231.886
122     208.188     231.035
123     208.188     230.546
124     206.651     229.458
125     206.651     228.595
126     206.651     227.883
127     198.887     227.025
128     198.887     226.646
129     198.887     225.957
