GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     498.005
1     416.928     489.191
2     416.928     481.519
3     416.928     474.306
4     415.989     467.564
5     412.601     461.993
6     410.032     456.851
7     403.804     451.121
8     396.409     446.079
9     384.291     441.783
10     384.291     437.801
11     369.798     433.596
12     369.798     430.141
13      363.34     426.917
14      363.34     423.003
15      363.34     419.544
16      363.34     415.452
17     356.509     411.133
18     356.509      406.88
19     356.509     402.676
20     356.509     399.214
21     342.895     395.523
22     342.895      391.75
23     342.895     387.641
24     342.895     384.176
25     342.895     381.113
26     342.895     378.728
27     342.895     376.659
28     337.086     374.378
29     337.086       372.2
30     330.459      369.81
31     319.039     367.386
32     319.039     365.606
33     313.296     363.297
34     313.296     360.763
35     313.296     358.935
36     305.639     356.072
37     305.639     353.387
38     305.639     350.633
39     305.639     347.554
40     304.105     344.169
41     291.707     340.461
42     272.928     336.284
43     272.928     332.745
44     272.928     328.906
45     272.928      325.28
46     271.556     322.313
47     271.556     319.658
48     271.556      316.68
49     271.556     313.993
50     271.556     311.351
51     264.676     309.919
52     264.676     307.237
53     264.676     304.916
54     264.676     302.405
55     264.676     300.116
56     264.676     298.597
57     264.676     297.203
58     260.791     294.926
59     260.791     293.619
60     260.791     292.074
61     260.791       290.7
62     260.653     289.214
63     260.653     287.944
64     259.495     286.502
65     259.495     285.283
66     259.495     284.087
67     259.495     282.847
68     259.495     281.735
69     254.947     280.099
70     252.477     278.717
71     248.937     277.888
72     248.937       277.1
73     248.642     276.156
74     248.642     275.286
75     236.989      274.13
76     236.989     273.419
77     236.989     272.457
78     236.989      271.87
79     236.989     271.005
80     236.989      270.44
81     236.989     269.736
82     236.989     269.023
83     236.989     268.342
84     235.535     267.335
85     235.535     266.185
86     235.535      265.52
87     235.535     264.866
88     235.535     264.134
89     235.535     263.223
90     235.535     262.205
91     235.535     261.341
92     235.535     260.382
93     235.535     259.801
94     235.438      258.89
95      233.48     258.208
96     226.853      257.39
97     226.853     256.621
98     226.853     255.774
99     226.853     255.031
100     226.853     254.349
101     226.853     253.463
102     226.853      252.62
103     226.853      251.53
104     226.305     250.753
105     224.484     249.853
106     219.472     248.704
107     219.472     247.626
108     219.472     246.663
109     219.472     246.268
110     219.472     245.358
111     216.929     244.041
112     216.929     242.626
113     213.629     241.554
114     213.629     240.201
115     213.629     239.363
116     210.551     237.827
117     210.551     236.451
118     210.551     235.391
119     210.551     234.474
120     204.845     233.578
121     204.845     232.202
122     204.845     231.191
123     204.845     230.287
124     204.845     229.078
125     204.845      227.98
126     200.298     226.889
127     197.659      225.92
128     197.659     225.237
129     197.659      224.21
130     197.659     223.337
131      196.64     222.506
132      196.64      221.68
133      196.64     220.592
134      196.64     219.748
135      196.64     218.684
136      196.64     217.815
137       195.4     216.537
138       195.4     215.694
139       195.4     214.766
140     190.224     213.896
141     190.224     213.052
142     190.224     212.079
143     190.224     211.057
144     190.224     210.478
145     190.224     209.527
146     189.807     208.645
147     189.447     208.074
148     189.447     207.324
149     187.468     206.457
150     187.468     205.883
151     185.298     205.253
152     185.298     204.231
153     185.298     203.584
154     185.298     202.583
155     185.298     201.759
156     181.644     201.223
157     181.644     200.497
158     180.839     200.058
159     180.839     199.094
160     180.839     198.083
161     178.306     197.474
162     178.306     196.566
163     178.306     195.897
164     178.306     195.128
165     176.576     194.626
166     176.127     194.272
167     176.127     193.916
168     176.127      193.29
169     176.127     192.699
170     173.601     192.123
171     173.601     191.758
172     173.601     191.349
173     172.532     190.802
174     172.532     190.359
175     172.532     189.679
176     166.386     188.842
177     166.386     188.399
178     166.386     187.916
179      165.55     187.215
180      165.55     186.648
181      165.55     185.977
182      165.55     185.308
183      165.55     184.499
184      165.55     183.572
185     158.615      182.74
186     158.615     181.854
187     158.615      181.15
188     158.615     180.666
189     158.615      179.78
190     158.615     179.099
191     160.543     178.165
192     160.543     177.193
193     160.543      176.55
194     160.543     175.941
195     157.583     175.091
196     157.583     174.265
197     156.117     173.768
198     156.117     172.941
199     156.117     172.369
200     156.117     171.805
201     154.705       171.4
202     154.705     171.038
203     154.705     170.492
204     153.512     169.818
205     148.242     169.208
206     151.436     168.613
207     151.436     168.064
208     151.436     167.668
209     151.436     167.452
210     151.436     167.021
211     151.436     166.476
212     151.436     166.042
213     151.198      165.91
214     151.198     165.452
215     151.189     164.902
216     145.568     164.289
217     145.568     163.786
218     145.568     163.274
219     145.568       162.9
220     145.568     162.384
221     145.568     161.861
222     145.568     161.399
223     145.568     160.932
224     145.568     160.563
225     145.568     160.232
226     145.568      159.83
227     145.568     159.377
228     145.148     158.848
229     144.473      158.23
230     144.473     157.729
231     143.503     156.927
232     140.675     156.263
233     140.675     155.739
234     140.675     155.031
235     140.675     154.415
236     140.675     153.829
237     140.675     153.244
238     140.675     152.626
239     140.675     152.143
240     140.675     151.648
241     136.676     150.984
242     136.676     150.797
243     136.676     150.268
244     136.676     149.968
245     136.676      149.52
246     136.676      149.12
247      135.33     148.587
248      135.33     148.412
249      135.33     148.128
250      135.33     147.788
251     134.235     147.368
252     134.235     147.056
253     134.235     146.724
254     134.235     146.403
255     134.235     146.229
256     132.965      145.87
257     132.965     145.434
258     132.965     144.987
259     132.965     144.499
260     132.965     144.123
261     132.965     143.847
262     132.924     143.484
263     132.624     143.125
264     132.624     142.966
265     132.624     142.459
266     129.501     142.188
267     129.501     141.792
268     129.501     141.574
269     129.501      141.28
270     129.501     140.944
271     129.501     140.607
272     128.132      140.22
273     128.132     139.699
274     128.132     139.391
275     128.132     139.075
276     128.132      138.87
277     128.132     138.569
278     128.132     138.259
279     126.678     137.766
280     126.678     137.471
281     125.569     136.982
282     125.462     136.576
283     125.462     136.195
284     125.462     135.916
285     125.288     135.691
286     122.667      135.11
287     122.667     134.726
288     121.042     134.147
289     121.042     133.706
290     121.042     133.316
291     121.042     132.912
292     121.042     132.648
293     121.042     132.252
294     121.042     131.783
295     121.042     131.391
296     121.042     130.894
297     121.042     130.561
298     121.042     130.131
299     121.042     129.794
300     120.635     129.507
301     120.635     129.272
302     120.635     128.948
303     120.635     128.626
304     120.635     128.283
305     120.635     128.125
306     120.635     127.836
307     120.635     127.682
308     120.635     127.448
309     120.635     127.169
310      119.77     126.952
311      117.73     126.516
312      117.73     126.337
313      117.73     126.237
314      117.73     125.965
315      117.73     125.776
316     118.018      125.51
317     118.018     125.302
318     118.018     125.164
319     118.018     124.916
320     118.018      124.82
321     118.018     124.567
322     118.018     124.223
323     118.018     123.946
324     118.018     123.648
325     117.313     123.329
326     116.486     123.147
327     116.486      122.92
328     116.486     122.574
329     115.019     122.396
330     115.019     122.303
331     113.826     122.054
332     113.826     121.903
333     113.826     121.784
334     113.826     121.648
335     113.826     121.578
336     113.295     121.453
337     113.295     121.193
338     113.295     121.112
339     113.295     120.924
340     113.295     120.604
341     112.409     120.289
342     112.409      120.08
343     112.409      119.82
344     112.409      119.65
345     112.409     119.376
346     112.399     119.197
347     111.929     118.969
348     111.929     118.709
349     111.457     118.416
350     111.457     118.246
351     110.925     118.078
352     110.212     117.767
353     110.212     117.574
354     110.212     117.424
355     110.212     117.274
356     110.212     116.977
357     110.212      116.83
358     110.212     116.673
359     110.212     116.527
360     109.453     116.325
361     109.453     116.276
362     109.453     116.144
363     109.453     115.968
364     109.453       115.8
365     109.453     115.666
366     109.453     115.492
367     109.453     115.234
368     109.453     115.139
369     109.453     115.045
370     109.453     114.842
371     107.957     114.706
372     107.957      114.56
373     107.957     114.488
374     107.957      114.34
375     107.957     114.269
376     107.957     114.129
377     107.957      113.88
378     107.957     113.729
379     107.957     113.553
380     107.957     113.325
381     108.073     113.226
382     108.073     113.135
383     107.944     112.917
384     107.944     112.841
385     107.944     112.643
386     107.944     112.468
387     107.944     112.334
388     107.944     112.141
389     107.306     112.058
390     107.306     111.942
391     106.693     111.759
392     106.693      111.62
393     106.693     111.527
394     106.693     111.361
395     106.486     111.261
396     104.902     111.172
397     102.745     111.044
398     102.745     110.938
399     102.745     110.843
400     102.745     110.703
401     102.745     110.574
402     102.745     110.439
403     102.745     110.249
404     102.745     110.137
405     102.745     109.901
406     103.653     109.859
407     103.653     109.673
408     103.653      109.42
409      102.78     109.261
410      102.78     109.252
411     102.029     109.066
412      100.53     108.971
413      100.53      108.83
414      100.53     108.783
415      100.53     108.766
416      100.53     108.568
417      100.53     108.446
418      100.53     108.267
419      100.53      108.18
420      100.53     107.939
421     101.297     107.801
422     101.297     107.658
423     101.297     107.504
424     101.297      107.31
425     101.297     107.215
426      101.31      106.98
427      101.31     106.763
428      101.31     106.557
429     99.5365     106.391
430     99.5365      106.16
431     99.5066     105.996
432     99.3253     105.881
433     99.3253     105.682
434     99.3253     105.536
435     99.3253      105.35
436     99.5066     105.301
437     99.5066     105.083
438     99.4465      104.99
439     99.4465     104.886
440     99.4465     104.648
441     99.2454     104.547
442     99.2454     104.326
443     98.8686     104.128
444     97.9711     103.994
445     97.9711     103.799
446     97.9711     103.691
447     97.9711     103.467
448     97.9711     103.368
449     97.9711     103.222
450     97.9711     103.101
451     98.1386     103.139
452     98.1386     102.993
453     97.5569      102.85
454     97.4807     102.634
455     97.4807     102.446
456     97.4807      102.31
457     97.4807     102.085
458     96.8213     101.907
459     96.8213     101.834
460     96.8213     101.676
461     97.3708      101.66
