# VELOCITY:     AVE_POFV:        ERROR:
           1   0.0699206       0.167           0
           1    0.209762      1.1815           0
           1    0.349603      3.2025           0
           1    0.489444      5.4215           0
           1    0.629285      8.1955           0
           1    0.769126       9.349           0
           1    0.908968      10.847           0
           1     1.04881      11.795           0
           1     1.18865     10.4965           0
           1     1.32849      10.559           0
           1     1.46833      8.8595           0
           1     1.60817      7.2745           0
           1     1.74801       6.179           0
           1     1.88786      4.8645           0
           1      2.0277       3.357           0
           1     2.16754       2.133           0
           1     2.30738       1.507           0
           1     2.44722       0.927           0
           1     2.58706      0.7115           0
           1      2.7269       0.404           0
           1     2.86674       0.242           0
           1     3.00659      0.1295           0
           1     3.14643       0.074           0
           1     3.28627       0.024           0
           1     3.42611       0.012           0
           1     3.56595       0.019           0
           1     3.70579       0.018           0
           1     3.84563       0.021           0
           1     3.98547      0.0015           0
           1     4.12531       0.002           0
           2   0.0699206       0.196   0.0205061
           2    0.209762       1.191  0.00671751
           2    0.349603     3.01875    0.129931
           2    0.489444     5.39325   0.0199758
           2    0.629285     8.21625   0.0146725
           2    0.769126       9.768    0.296278
           2    0.908968     11.2308    0.271352
           2     1.04881      11.959    0.115966
           2     1.18865       11.13    0.447952
           2     1.32849     10.6932   0.0949291
           2     1.46833     8.63375    0.159629
           2     1.60817     7.26025   0.0100763
           2     1.74801     5.95475    0.158569
           2     1.88786     4.62525    0.169175
           2      2.0277     3.10525    0.178014
           2     2.16754        2.07   0.0445477
           2     2.30738       1.339    0.118794
           2     2.44722       0.807   0.0848528
           2     2.58706     0.61175   0.0705339
           2      2.7269      0.3555   0.0342947
           2     2.86674     0.19175   0.0355321
           2     3.00659     0.13175  0.00159099
           2     3.14643     0.05625   0.0125511
           2     3.28627       0.012  0.00848528
           2     3.42611       0.006  0.00424264
           2     3.56595      0.0095  0.00671751
           2     3.70579       0.009  0.00636396
           2     3.84563      0.0105  0.00742462
           2     3.98547     0.00075  0.00053033
           2     4.12531       0.001 0.000707107
           3   0.0699206    0.172333   0.0236706
           3    0.209762      1.1945  0.00531246
           3    0.349603     3.02483   0.0867629
           3    0.489444     5.32817   0.0547836
           3    0.629285     7.84633    0.302194
           3    0.769126      9.6305    0.227195
           3    0.908968     11.2895    0.187153
           3     1.04881     11.7797    0.165581
           3     1.18865     11.1287    0.298637
           3     1.32849     10.6298   0.0817694
           3     1.46833     8.88867    0.233767
           3     1.60817     7.62583    0.298573
           3     1.74801     6.14833    0.190153
           3     1.88786     4.72083    0.137153
           3      2.0277     3.18283    0.134524
           3     2.16754     2.09367   0.0354317
           3     2.30738      1.2815   0.0920661
           3     2.44722      0.7845   0.0594769
           3     2.58706       0.534   0.0790011
           3      2.7269    0.322333   0.0354411
           3     2.86674       0.191    0.023696
           3     3.00659        0.11   0.0177904
           3     3.14643   0.0511667  0.00934028
           3     3.28627       0.008  0.00653197
           3     3.42611       0.004  0.00326599
           3     3.56595  0.00633333  0.00517115
           3     3.70579       0.006  0.00489898
           3     3.84563       0.007  0.00571548
           3     3.98547      0.0005 0.000408248
           3     4.12531 0.000666667 0.000544331
           4   0.0699206        0.15   0.0262536
           4    0.209762     1.13687   0.0500635
           4    0.349603        3.02   0.0652066
           4    0.489444     5.38363   0.0632054
           4    0.629285     7.86762    0.227394
           4    0.769126      9.6695    0.173712
           4    0.908968     11.3457    0.148578
           4     1.04881     11.9221    0.175051
           4     1.18865     11.3469    0.293048
           4     1.32849      10.458    0.160954
           4     1.46833     8.93437    0.179738
           4     1.60817     7.61437     0.22415
           4     1.74801      6.0695    0.158114
           4     1.88786     4.58387    0.157001
           4      2.0277     3.18175    0.100898
           4     2.16754     2.08575    0.027444
           4     2.30738     1.29363   0.0698434
           4     2.44722    0.774625     0.04542
           4     2.58706    0.507375   0.0635793
           4      2.7269     0.29475   0.0357375
           4     2.86674      0.1795   0.0203723
           4     3.00659      0.1075   0.0135173
           4     3.14643    0.041875   0.0106688
           4     3.28627       0.006  0.00519615
           4     3.42611       0.003  0.00259808
           4     3.56595     0.00475  0.00411362
           4     3.70579      0.0045  0.00389711
           4     3.84563     0.00525  0.00454663
           4     3.98547    0.000375  0.00032476
           4     4.12531      0.0005 0.000433013
           5   0.0699206      0.1457   0.0213521
           5    0.209762      1.1474   0.0411423
           5    0.349603      3.0085   0.0531697
           5    0.489444      5.3521   0.0578948
           5    0.629285      7.9712    0.204146
           5    0.769126      9.8275    0.198201
           5    0.908968     11.3906    0.125449
           5     1.04881     11.8275    0.163629
           5     1.18865       11.39     0.23759
           5     1.32849     10.4145    0.134513
           5     1.46833      8.8541     0.16072
           5     1.60817      7.5843    0.181326
           5     1.74801      5.9716    0.153842
           5     1.88786      4.5683    0.126371
           5      2.0277      3.1763   0.0808651
           5     2.16754      2.0986   0.0247816
           5     2.30738      1.3056   0.0568921
           5     2.44722      0.7621   0.0380238
           5     2.58706      0.5033   0.0509938
           5      2.7269      0.3158   0.0342326
           5     2.86674      0.1879   0.0179463
           5     3.00659      0.1188   0.0148018
           5     3.14643      0.0418  0.00853534
           5     3.28627      0.0167   0.0104342
           5     3.42611      0.0024  0.00214663
           5     3.56595      0.0038  0.00339882
           5     3.70579      0.0036  0.00321994
           5     3.84563      0.0042  0.00375659
           5     3.98547      0.0003 0.000268328
           5     4.12531      0.0004 0.000357771
           6   0.0699206    0.142167   0.0180834
           6    0.209762     1.13525   0.0360347
           6    0.349603     2.97183     0.05553
           6    0.489444     5.30683   0.0635233
