GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     449.224      500.24
1     426.789     493.053
2     426.789     486.941
3       411.2     480.681
4       411.2     475.761
5     400.724     470.228
6     400.724     464.789
7     400.724     460.609
8     400.724     455.133
9     400.724     450.726
10     394.434      446.41
11     389.084     442.734
12     381.928     438.479
13     381.928     434.102
14     379.706     430.011
15     379.706     426.319
16     379.706     423.063
17     379.706     420.524
18     378.395     417.133
19     377.944     415.141
20     377.944     413.284
21     377.944     411.245
22     376.541     409.827
23     376.123     407.551
24     372.005     405.354
25     351.688     403.355
26     351.688     401.393
27     346.384     399.077
28     346.384      397.13
29     346.384     395.294
30     346.384     393.137
31     346.384      391.02
32     346.384     388.977
33     346.384     387.469
34     346.384     385.728
35     346.384     383.897
36     346.384     382.261
37     346.384     380.645
38     346.384     379.321
39     346.384     377.679
40     343.897     376.333
41     337.077     374.593
42     337.077     373.114
43     337.077     371.848
44     336.081      369.84
45     336.081      368.18
46     322.439     367.192
47     322.439     365.757
48     322.439     364.466
49     322.439     363.261
50     322.439      362.06
51     322.439     360.936
52     322.439     359.609
53     320.386     358.398
54     320.386     356.306
55     320.386     355.108
56     320.386      353.54
57     320.386     352.236
58     320.386     350.642
59     320.386     349.339
60     320.386     347.956
61     320.386     346.479
62     320.266     344.968
63     320.266     344.302
64     308.676     343.284
65     308.676      342.63
66     308.676     341.383
67     308.676     340.295
68     308.676     339.235
69     308.676     338.188
70     296.535     337.029
71     296.535     335.594
72     296.535     334.091
73     296.535     333.259
74     296.535      331.35
75     296.535     329.431
76     296.535     328.068
77     296.535     326.659
78     296.535     325.031
79     296.535     324.002
80     296.535     322.668
81     296.535     321.582
82     284.454     320.054
83     280.969     318.461
84     280.969     317.258
85     280.969     315.862
86     280.969     314.925
87     280.969     313.437
88     280.969     312.115
89     280.969     310.811
90     280.969     309.833
91     280.969     308.784
92     280.969     307.499
93       280.5       306.6
94      279.69     305.767
95     279.062     304.754
96     279.062      303.89
97     279.062     303.288
98     275.058     302.316
99     272.862     301.587
100     272.862     300.826
101     272.572     299.914
102     272.572     299.163
103      265.67     298.336
104      265.67     297.248
105     263.529     296.235
106     263.529     294.986
107     263.529     293.643
108     263.529     292.375
109     263.529     291.052
110     256.743     289.625
111     256.743     288.403
112     256.743     287.215
113     256.419     285.918
114     256.419     284.843
115      251.14     283.322
116      251.14     281.867
117      251.14     280.533
118     250.225     279.445
119     250.225     278.248
120     250.225     276.775
121     250.225     275.494
122     250.225     274.242
123     246.737     272.915
124     239.828     271.509
125     239.828     270.039
126     239.828     268.544
127     239.828      267.78
128     239.828      266.71
129     239.828     265.812
130     239.828     264.689
131     237.893     263.611
132     237.893     262.499
133         233     261.061
134         233     259.644
135         233     258.419
136     230.576     257.322
137     230.576     256.536
138     230.576     255.383
139     230.576     254.397
140     230.576     253.269
141     226.298     252.232
142     226.298     251.419
143     226.298     250.955
144     226.298     249.634
145     226.298     248.596
146     226.298     247.812
147     226.298     247.071
148     226.072     246.075
149     226.072     245.062
150     226.072      244.16
151      219.78     243.114
152     219.532     242.442
153     216.612     241.544
154     216.612     240.555
155     215.301     239.384
156     215.054     238.568
157     215.054     237.783
158     213.361     236.986
159     213.361     236.055
160     213.361     235.223
161     212.466     234.223
162     212.466      233.34
163     212.466     232.503
164     212.466     231.975
165     212.466     231.452
166     212.466     230.795
167     212.466     230.137
168     212.466     229.271
169     212.466      228.59
170     212.466     228.058
171     209.545     227.545
172     203.391     226.664
173     203.391     225.995
174     203.391     225.464
175     203.391     224.534
176     203.391     224.047
177     203.391     223.534
178     203.391     222.834
179     203.391     222.502
180     203.391     221.982
181     203.391     221.507
182     200.178     220.901
183     200.178      220.26
184     200.178     219.893
185     200.178     219.292
186     200.178     218.906
187     196.831     218.423
188     196.426     217.704
189     196.426     217.215
190     196.426      216.79
191     196.426     216.471
192     196.426     216.168
193     196.426     215.615
194     196.426     215.331
195     196.426     214.793
196      195.11     214.413
197      195.11     213.958
198      195.11     213.212
199      195.11     212.899
200      195.11     212.531
201      195.11     212.233
202      195.11     211.725
203      195.11     211.135
204      195.11     210.687
205      195.11     210.244
206      195.11     210.006
207      195.11     209.532
208      195.11      209.05
209      195.11     208.755
210         192     208.292
211         192     208.121
212         192     207.741
213         192     207.476
214         192     207.133
215         192     206.903
216         192     206.515
217         192     206.222
218         192     205.938
219     191.647     205.486
220     188.946     205.183
221     188.946     204.898
222     188.946     204.531
223     188.946     204.305
224     188.946     204.059
225     188.946     203.661
226     188.946     203.287
227     188.946     202.935
228     188.946     202.653
229     188.946     202.276
230     188.946      201.92
231     188.946     201.738
232     188.946     201.407
233     187.085     200.938
234     187.085     200.832
235     187.085     200.578
236     187.085     200.246
237     187.085     199.981
238     185.987     199.675
239     184.999     199.341
240     184.999     199.172
241     184.999     199.034
242     184.999      198.95
243     184.999     198.641
244     184.999     198.391
245     184.999     198.147
246     183.717     197.811
247     183.717     197.555
248     183.717     197.296
249     183.717     196.955
250     183.717     196.517
251     183.717     196.251
252     183.717     195.995
253     183.717     195.665
254      178.49     195.458
255      178.49      195.16
256      178.49     194.951
257      178.49     194.762
258      178.49     194.691
259      178.49     194.375
260      178.49     194.206
261      178.49     193.937
262      178.49     193.533
263      178.49      193.32
264      178.25     193.143
265      178.25     192.794
266      178.25     192.364
267      178.25     192.057
268      178.25     191.807
269      178.25     191.349
270      178.25     191.311
271      178.25     191.014
272      178.25     190.828
273     178.182     190.405
274     178.182     190.232
275     177.963     190.019
276     177.963     189.783
277     177.963     189.638
278     177.963     189.322
279     177.963      189.02
280     176.787     188.725
281     176.787     188.501
282     173.154     188.131
283     173.154     187.919
284     173.154     187.688
285     173.154     187.513
286     173.154     187.366
287     173.154      187.21
288     172.097     187.067
289     172.097     186.651
290     172.097     186.271
291     172.097     185.931
292     172.097     185.637
293     172.097     185.434
294     172.097     185.196
295     171.144     185.002
296     171.144     184.743
297     171.144      184.49
298     171.144     184.301
299     171.144     184.107
300     171.144     183.968
301     171.144     183.722
302     171.144     183.396
303     171.144     183.271
304     171.144     182.918
305     171.144     182.734
306     171.144     182.455
307     170.689     182.296
308     170.689     181.962
309     170.689     181.733
310     170.689     181.522
311     170.589     181.422
312     170.589      181.12
313     170.589     180.736
314     170.589      180.32
315     170.589     179.957
316     170.589     179.737
317     170.589     179.425
318     170.589     179.212
319     170.335     178.961
320      170.16     178.783
321     169.494     178.468
322     169.494     178.131
323     169.494     178.003
324     168.906     177.769
325     168.906     177.588
326     168.906     177.103
327     168.906      176.85
328     168.906     176.616
329     168.064     176.474
330     166.995     176.245
331     166.995     175.997
332     166.995     175.884
333     165.693     175.559
334     164.093     175.235
335     164.093     174.955
336     164.093     174.848
337     164.093     174.657
338     164.093     174.353
339     164.093     174.102
340     164.093     174.043
341     164.093     173.755
342     164.093     173.554
343     164.093     173.603
344     164.093     173.361
345     164.093     173.206
346     164.093     172.932
347     164.093     172.637
348     164.093     172.442
349     164.093     172.265
350     162.761     171.975
351     162.761     171.711
352     162.761     171.506
353     162.242     171.171
354     162.242     171.078
355     162.242     170.825
356     162.242     170.573
357     162.242     170.339
358     162.242     170.152
359     161.667     169.939
360     161.667     169.668
361     161.667     169.528
362     159.438     169.303
363     158.531      168.97
364     158.531     168.858
365     158.531     168.585
366     158.531     168.433
367     158.531     168.202
368     157.753     168.113
369     157.753     168.066
370     157.753     167.855
371     157.753     167.619
372     157.522     167.427
373      157.22     167.161
374      157.22     166.952
375      157.22     166.746
376      157.22      166.54
377      157.22     166.347
378      157.22     166.171
379      157.22     165.873
380     154.671     165.727
381     154.671     165.454
382     154.671     165.271
383     154.671     164.989
384     154.671     164.929
385     153.522     164.797
386     153.522      164.64
387     153.522     164.443
388     153.522     164.316
389     153.522     164.277
390     153.522     164.154
391     153.522      163.86
392     153.522     163.669
393     153.522     163.496
394     153.522     163.333
395     153.522     163.153
396     153.522     162.764
397     153.522     162.506
398     153.522     162.109
399     153.522     161.971
400     153.522     161.878
401     153.522     161.756
402     153.522     161.679
403     153.522     161.552
404     153.513     161.376
405     153.428     161.108
406     153.428     160.825
407     151.842     160.719
