GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0      441.08     499.579
1      441.08      492.34
2     412.725     485.732
3     412.725     479.504
4     412.725     473.977
5     410.822     468.371
6     410.822      463.36
7     407.644     458.535
8     401.882     453.555
9     390.598     448.328
10     390.598     444.072
11     385.796     439.523
12     385.796     435.393
13     385.796     431.159
14     385.796     427.534
15     374.837     423.647
16     374.837     420.234
17     374.837     416.909
18     363.243     413.674
19     363.243     410.524
20     363.243     407.965
21     363.045     405.044
22     356.781     402.568
23     356.781     399.801
24     356.781     397.304
25     353.305     394.331
26     353.305     391.627
27     353.305     389.327
28     347.177     386.683
29     330.358     384.204
30     330.358     382.259
31     330.358     380.071
32     330.358     377.418
33     329.688     375.313
34     329.688     372.952
35     329.688     370.961
36     329.688     369.599
37      328.44     367.179
38      328.44     365.281
39      328.44     363.539
40     324.815     361.879
41     324.815     359.988
42     324.815     358.282
43     324.815     357.308
44     324.815     355.676
45     324.815     353.923
46     319.407     352.867
47      313.02     351.474
48      313.02     349.858
49     309.855     348.502
50     309.855     346.973
51     309.855     345.996
52     309.855     344.949
53     309.855     344.042
54     309.855     343.044
55     309.855     341.958
56     309.855      340.97
57     309.855     339.709
58     298.158     338.965
59     298.158     337.911
60     298.158     336.617
61     298.158     335.556
62     298.158      334.25
63     298.158     333.141
64     298.158     332.223
65     298.158     331.611
66     298.158     330.978
67     295.194     329.828
68     287.984     328.949
69     287.984     327.707
70     287.984     326.771
71     287.984     325.485
72     287.984     324.721
73     287.984     323.525
74     285.994     321.892
75     285.994     320.157
76     279.828     318.374
77     279.828     317.064
78     279.828     315.721
79     279.828     314.352
80     279.828     313.493
81     273.527     311.993
82     273.527     310.848
83     273.527     309.909
84     273.527     308.776
85     273.527     307.877
86     273.527     307.046
87     273.527     306.159
88     273.527     305.283
89     273.527     304.611
90     273.527     303.977
91     273.527      303.04
92     273.527     302.478
93     273.527      301.74
94     273.527     300.649
95     273.527     300.118
96     272.134     299.431
97     272.134     298.531
98     266.805     297.405
99     266.805     296.836
100     266.805     296.115
101     266.805     295.351
102     266.805     294.526
103     266.805     294.058
104     266.805     293.408
105     266.805     292.983
106       264.9      292.39
107       264.9     291.676
108       264.9     290.965
109      263.44     290.304
110      263.44     289.997
111      263.44     289.647
112      263.44     289.024
113      263.44     288.505
114     257.402     287.729
115     257.402     286.856
116     257.402     285.961
117     257.402     285.202
118     256.381     284.401
119     256.381      283.37
120     256.354     282.357
121     256.354     281.368
122     256.354     280.346
123     256.354     279.622
124      255.79     278.405
125      255.79     277.692
126      255.36     276.771
127     254.257     275.504
128     254.257     274.457
129     254.257     273.741
130     249.836     272.954
131      245.26         272
132      245.26     271.224
133     241.405     270.113
134     238.178     269.013
135     238.178     267.853
136     238.178     266.908
137     238.178     265.976
138     238.178     265.324
139     238.178     264.162
140     238.178     263.335
141     238.178     262.371
142     236.291     261.491
143     235.692     260.281
144     235.692     259.184
145     232.193     258.347
146     232.193     257.786
147     232.193     256.854
148     232.193     255.865
149     231.729      254.83
150     231.729     253.926
151     231.729      253.16
152     230.881      252.56
153     230.881     251.699
154     230.881     250.721
155     229.955     250.015
156     229.955     249.432
157     229.955     248.618
158     229.955     248.147
159     227.349     247.687
160     227.349     247.107
161     225.171     246.685
162     225.171     246.042
163     221.267     245.584
164     221.267     244.863
165     221.267     244.425
166     221.267     244.064
167     221.267     243.575
168     221.267     242.881
169     221.267     242.072
