GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     439.883     500.209
1     439.883     492.986
2     439.883      486.97
3     434.885     481.822
4     420.079     477.105
5     420.079     471.869
6     420.079     467.413
7     405.959     463.308
8     400.208     458.954
9     400.179     454.835
10     400.179     450.947
11     397.107     446.356
12     386.753     441.956
13     386.491     437.955
14     374.375      432.53
15     374.375     427.781
16     374.375     423.095
17      358.06     418.495
18      358.06     414.176
19      358.06     409.552
20     357.351     405.888
21     357.351     402.186
22     357.351     398.544
23     357.351     395.445
24     335.171     392.489
25     335.171     389.375
26     335.171     386.038
27     335.171      382.78
28     335.171     380.205
29      317.13     376.745
30      317.13     374.239
31      317.13     371.274
32      317.13      368.14
33      317.13     365.618
34     310.067     362.784
35     310.067     359.924
36     310.067     357.167
37     310.067     354.584
38     305.444     352.199
39     305.444     349.706
40     305.444     347.616
41     298.152     345.102
42     298.152     343.062
43     298.152     341.133
44     298.152     339.237
45     298.152     338.003
46     298.152     336.184
47     298.152     334.367
48      287.51     332.681
49      287.51     331.175
50      287.51     329.474
51      287.51     327.988
52      287.51     326.763
53      287.51     325.207
54     283.799     323.447
55     281.972     322.133
56     280.027     320.548
57     280.027       318.7
58     280.027     317.195
59     280.027      315.59
60     280.027     314.018
61     280.027     312.103
62     275.505     310.488
63     271.272     308.954
64     271.272     307.661
65     271.272     306.343
66     271.272     304.894
67     266.981      303.31
68     266.981     301.964
69     266.981     300.339
70     266.981     299.472
71     265.422     298.004
72     265.422     296.465
73     265.422     295.168
74     263.743     294.058
75     263.743      293.09
76     254.994     291.316
77     254.994     289.705
78     254.994     288.681
79     254.994     287.172
80     254.994     286.243
81     254.994      285.26
82     254.994     284.202
83     254.994     283.447
84     254.994     282.079
85     252.091     280.865
86     252.091     279.731
87     248.992     278.577
88     247.237     277.844
89     247.237     276.391
90     247.237      275.39
91      243.11     274.123
92      243.11     273.098
93     228.463     271.478
94     228.463      270.22
95     228.463      268.53
96     228.463     267.062
97     228.463     265.603
98     228.463     264.126
99     228.463     262.809
100     228.463     261.783
101     228.463     260.517
102     228.463     259.383
103     228.463     258.056
104     228.463     256.966
105     227.729     255.713
106     227.729     254.477
107     213.485     253.068
108     213.485     251.671
109     213.485     250.584
110     213.485     249.043
111     213.485     248.152
112     208.646     246.922
113     208.646     245.987
114     208.646     244.971
115     208.646     244.134
116     208.646     243.195
117     208.646     242.369
118     208.646     241.108
119     208.646     239.807
120     208.646     238.682
121     208.646     237.685
122     208.646      236.33
123     204.216     235.197
124     204.216     234.059
125     204.216         233
126     203.996     231.747
127     203.996     230.694
128     203.996      229.48
129     201.356     228.108
130     201.356     226.723
131     201.356     225.888
132     201.356     225.177
133     201.356     224.074
134     201.356     222.906
135     201.356     221.963
136     198.067     221.206
137     198.067     220.284
138     198.067     219.519
139     198.067     218.663
140     198.067     217.782
141     198.067     217.196
142     198.067      216.31
143     196.556      215.43
144     196.556     214.907
145     196.556      214.16
146     196.556     213.868
147     196.556     213.295
148     196.556     212.876
149     194.712     212.375
150     194.712     211.948
151     194.712     211.415
152     194.712     210.974
153     194.712     210.486
154     194.712     210.102
155     194.712     210.026
156     194.712     209.681
157     194.712     209.327
158     194.712     208.977
159     194.712     208.585
160     194.712     208.243
161     194.712     208.133
162     194.712     207.972
163     194.712     207.767
164     193.425     207.463
165     193.425      207.09
166     193.425     206.875
167     193.425     206.557
168     193.425     206.339
169     193.425     206.064
170     193.425     205.996
171     193.425     205.697
172     193.425     205.627
173     191.987     205.356
174     191.987     205.228
175     191.987     205.162
176     191.987     205.115
177     191.987     204.833
178     191.987     204.523
179     191.987     204.181
180     191.987     203.891
181     191.987     203.546
182     191.987     203.461
183      191.96     203.156
184      191.96     203.124
185      191.96     202.858
186     191.844     202.539
187     190.714     202.302
188     190.714     202.015
189     190.477     201.845
190     190.063     201.506
191     187.345     201.371
192     184.819     201.274
193     184.819     201.245
