GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0      441.36     500.588
1     421.811      492.97
2     421.811      486.56
3     421.811     480.643
4     418.592     474.955
5     418.183     469.371
6     418.183     465.273
7     400.407     460.874
8     400.407     457.232
9     400.407     453.953
10     400.407     449.579
11     400.407      446.45
12     400.407     443.798
13     399.552     441.067
14     394.334     437.427
15     394.334     434.275
16     393.025     431.439
17     385.118     427.961
18     385.118     425.535
19     385.118     422.958
20     385.118     420.055
21     382.335     417.429
22     382.335     415.427
23     371.185     413.513
24     371.185     411.547
25     362.935     409.934
26     362.935     408.162
27     362.935     405.795
28     354.324     403.289
29     353.044     400.525
30     353.044      398.43
31     353.044     395.591
32     338.266      392.71
33     338.266     389.946
34     338.266     387.258
35     338.266      385.04
36     333.355     382.366
37     333.355     380.338
38     333.355     377.992
39     333.355     375.987
40     333.355     373.189
41     333.355     370.821
42     333.355      368.33
43     332.901     365.549
44     332.269     363.869
45     329.638     361.826
46     328.224     359.216
47     325.922     356.951
48     316.579      355.32
49     316.579     353.836
50     316.579     352.227
51     316.579     350.368
52     310.398     348.019
53     310.398     346.283
54     310.398     344.686
55     303.233     342.863
56     303.233     341.252
57     303.233     340.149
58     303.233     338.659
59     303.233     337.406
60     303.233      335.87
61     303.233     334.005
62     303.233      332.27
63     303.233      331.22
64     303.233     329.976
65     303.233     329.256
66     303.233      328.55
67     302.119     327.815
68     302.119     327.234
69     302.119     326.575
70     294.251     325.642
71     294.251      324.59
72     294.251     323.687
73     293.869     322.926
74     293.869     322.307
75     293.869     321.598
76     291.468     320.667
77     291.468     319.777
78     291.468      318.53
79     291.468     317.554
80     275.691     316.284
81     275.691     315.062
82     275.691     314.131
83     275.691     312.901
84     275.691     312.112
85     275.691      311.24
86     275.691     309.772
87     275.691     308.269
88     275.691     307.124
89     275.691     306.072
90     274.738     305.131
91     274.738     304.257
92     274.738     302.979
93     273.325     302.033
94     273.325     301.278
95     273.325      300.16
96     273.325     299.042
97     273.325     298.087
98     273.325     297.025
99     273.325     295.933
100      270.63     294.878
101     264.376     293.982
102     264.376     293.341
103     264.376     292.389
104     264.376     291.396
105     264.376     290.243
106     264.376     289.279
107     260.757     288.324
108     260.757     287.635
109     260.757      286.55
110     259.828     285.901
111     259.828     285.008
112     259.828     284.444
113     259.828     283.933
114     259.828     283.226
115     259.828      282.57
116     259.828     282.157
117     259.828     281.508
118     259.828     280.685
119     259.828     279.862
120     256.985     279.076
121     253.564     278.178
122     253.564     277.534
123     248.399     277.014
124     248.399     276.596
125     248.399      275.86
126     248.399     275.153
127     248.399     274.619
128     248.399     274.024
129     248.399     273.374
130     248.399     272.593
131     248.399     271.868
132     248.399     271.224
133     248.341     270.512
134     248.341     269.777
135      242.83     269.404
136      242.83     268.797
137      242.83      268.14
138      242.83     267.534
139      242.83     266.814
140      242.83     266.147
141      242.83     265.668
142      242.83     265.181
143      242.83     264.463
144      242.83     263.868
145      242.83     263.708
146      242.83     263.213
147      242.83     262.793
148      242.83     262.571
149      242.83     262.195
150      242.83     262.019
151      242.83     261.593
152      242.83     261.133
153     240.993     260.585
154     240.476      260.01
155     240.476      259.55
156     240.476     259.203
157     240.476     258.895
158     236.208     258.676
159     236.208     258.259
160     236.208     257.692
161     236.208     257.453
162     236.208     256.912
163     236.208     256.314
164     234.264      255.96
165     231.744     255.648
166     229.022     254.932
167     229.022     254.182
168     229.022     253.478
169     229.022     252.889
170     229.022     252.307
171     229.022     251.757
172     229.022      251.14
173     229.022     250.477
174     229.022     249.904
175     229.022     249.221
176     225.692     248.362
177     225.692     247.706
178     225.692     246.997
179     223.323     246.421
180     223.323     246.012
181     223.323     245.713
182      210.48     245.114
183      210.48      244.64
184      210.48     244.109
185      210.48     243.475
186      210.48     242.841
187      210.48     242.393
188      210.48     242.048
189      210.48     241.321
190      210.48     240.758
191      210.48       240.2
192      210.48     239.674
193      210.48     238.974
194      210.48     238.504
195      210.48     237.823
196      210.48     236.814
197      210.48      236.01
198      210.48     235.292
199      210.48     234.811
200      210.48     234.035
201      210.48     233.327
202      210.48     232.985
203      210.48     232.421
204      210.48     231.755
205      210.48     231.484
206     206.081     230.811
207     206.081     230.282
208     206.081     229.583
209     206.081     229.223
210     206.081     229.037
211     206.081     228.705
212     206.081     228.268
213     206.081     227.698
214     206.081     227.245
215     206.081     227.104
216     206.081     226.616
217     206.081     226.204
218     206.081     225.747
219     206.081     225.247
220     192.851     224.555
221     192.851     224.055
222     192.851     223.781
223     192.851     223.541
224     192.851     222.765
225     192.851     222.368
226     192.851     221.526
227     192.851     221.107
228     192.851     220.618
229     192.851     219.911
230     192.851     219.302
231     192.851     218.761
232     192.851     218.206
233     192.851     217.503
234     192.851     216.824
235     192.851     216.168
236     192.851     215.915
237     192.851     215.442
238     192.851     215.156
239     192.851     214.832
240     192.851     214.453
241     192.851     213.981
242     192.851     213.601
243     192.851     213.161
244     192.851     212.892
245     192.851     212.824
246     192.851     212.335
247     192.851     212.141
248     192.851     211.689
249     192.851     211.299
250     192.851     210.799
251     191.732     210.186
252     191.732     209.844
253     191.732      209.36
254     191.732     208.812
255     191.732     208.474
256     191.732     208.398
257     191.732     208.002
258     188.078     207.727
259     188.078     207.155
260     188.078     206.595
261     188.078     206.029
262     188.078     205.538
263     184.447     205.031
264     184.447     204.502
265     184.447      203.97
266     184.447     203.303
267     183.485     202.718
268     183.485      202.49
269     183.485     202.055
270     183.485     201.604
271     183.078     200.823
272     183.078     200.317
273     183.078     199.701
274     183.078      199.33
275     183.078     199.018
276     183.078     198.576
277     183.078     198.182
278     174.481     197.565
279     174.481     197.176
280     173.215     196.883
281     173.215     196.394
282     173.215     195.724
283     173.215     195.192
284     173.215     194.547
285     173.215     193.825
286     173.215     193.563
287     173.215     193.052
288     173.215     192.652
289     171.156     192.116
290     171.156     191.528
291     171.156     191.072
292     171.156     190.499
293     171.156     189.979
294     171.156     189.484
295     171.156     188.985
296     171.156     188.164
297     171.156     187.781
298     171.156     187.152
299     170.285     186.503
300     170.285     186.332
301     170.285     185.869
302     170.285     185.374
303     170.285     185.072
304     169.831     184.508
305     169.831     184.206
306     169.831     183.605
307     169.831     183.087
308     169.141     182.789
309     168.764      182.62
310     168.764     182.386
311     168.724     181.833
312     168.724      181.32
313     166.028     180.897
314     166.028       180.5
315     166.028     179.912
316     166.028     179.528
317     166.028     179.129
318     166.028     178.449
319     163.943     177.996
320     163.844     177.455
321     163.844     176.979
322     163.844     176.542
323     163.844     176.088
324     161.267     175.649
325     161.267     175.144
326     161.267     174.524
327     161.267     174.148
328     160.442      173.64
329     160.442     173.248
330     160.442     172.949
331     160.442     172.575
332     160.442     172.248
333     160.442     171.888
334     160.442     171.704
335     160.442     171.224
336     160.442     170.905
337     160.442     170.654
338     160.442     170.534
339     160.442     170.271
340     160.442     170.141
341     160.442      169.91
342     157.191     169.633
343     157.191     169.446
344     157.191     169.102
345     157.191     168.801
346     157.191     168.545
347     157.191     168.379
348     155.244     168.165
349     155.244     167.925
350     155.244     167.827
351     155.244     167.569
352     155.244     167.276
353     155.244     166.927
354     155.244      166.66
355     155.244     166.405
356     155.244     166.141
357     155.244     165.791
358     155.244     165.495
359     155.244     165.271
360     155.244     165.187
361     154.341     164.884
362     154.341      164.65
363     154.341     164.501
364     152.651     164.285
365     152.651     164.015
366     152.651     163.593
367     152.651     163.426
368     152.651     163.209
369     152.651      162.83
370     152.651      162.51
371     152.651     162.134
372     152.651     161.736
373     152.651     161.501
374     152.651     161.336
375     152.365     160.956
376     152.365     160.644
377     150.081      160.21
378     150.081     159.715
379     150.081     159.411
380     150.081     159.273
381     150.081      158.96
382     150.081     158.756
383     150.081     158.587
384     150.081     158.352
385     150.081     157.939
386     150.081     157.553
387     150.081     157.362
388     150.081     157.173
389     150.081     156.949
390     150.081     156.707
391     150.081     156.544
392     150.081      156.36
393     150.081     156.261
394     150.081     156.003
395     150.081     155.888
396     149.791     155.698
397     149.791     155.592
398     149.791     155.433
399     149.791     155.321
400     149.791     155.205
401     149.791     155.047
402     149.791     154.874
403     149.755     154.722
404     149.753     154.512
405     149.551     154.384
406      148.99     154.227
407      148.99     154.081
408      148.99     153.796
409      148.99      153.57
410     148.626     153.414
411     148.626     153.316
412     148.626     153.232
413     148.626     153.091
414     148.626     152.983
415     148.622     152.938
416      148.26     152.842
417     148.048     152.701
