GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0       416.9     499.297
1       416.9     492.473
2       416.9     486.023
3       416.9     479.939
4     416.403     474.076
5     414.551     469.542
6     410.907     465.124
7     409.924     460.179
8     409.924     455.867
9     408.878     451.432
10     404.268     447.564
11      402.28     442.985
12     396.876     439.777
13     384.897     436.338
14     384.897      433.09
15     384.897      430.13
16     384.878     426.709
17     370.902     424.209
18     370.902     421.657
19     370.902     419.717
20     370.902     416.936
21     370.902     414.223
22     370.902     411.855
23     370.902     409.713
24     366.422     407.757
25     366.422     405.911
26     366.422     404.077
27     366.422     402.276
28     363.929     400.683
29     363.929     397.862
30     355.138     395.996
31     355.138     393.639
32     355.138     391.391
33     355.138     389.229
34     355.138     387.184
35     349.805     384.913
36     349.805     382.975
37     349.805     380.927
38     349.805     379.357
39     343.437      377.68
40     342.463     375.972
41     342.463     374.603
42     342.463     373.258
43     342.463     371.534
44     335.652     369.655
45     330.677      367.97
46     330.677     366.152
47     330.677     364.541
48     330.677     363.183
49     330.677     362.186
50     327.341     360.817
51     320.244     359.105
52     320.244     357.397
53     318.196     355.681
54     317.878     354.283
55     317.878     352.567
56     316.351     351.267
57     316.351     349.587
58     312.783     348.062
59     312.783     346.651
60     306.181     345.198
61     306.181     343.433
62     306.181     341.516
63     306.181     339.557
64     301.496     338.343
65     301.496     337.088
66     298.112     335.503
67     298.112     334.092
68     298.112     332.744
69     280.541     331.119
70     280.541     329.752
71     280.541     328.489
72     280.541     326.647
73     277.681     324.418
74     277.681     323.135
75     277.681     321.018
76     277.681     319.258
77     277.681     318.019
78     277.681     316.689
79     277.681     315.079
80     277.681     313.287
81     277.681     311.813
82     277.681     310.437
83     277.681     309.256
84     277.681      307.89
85     277.681     306.975
86     277.681     305.819
87     277.559     304.985
88     277.559     304.167
89     268.171     303.183
90     268.171     302.157
91     268.171     301.302
92     268.171     300.256
93     268.171     299.421
94     268.171     298.438
95     268.171     297.315
96     268.171     296.389
97     268.171     295.416
98     265.562     294.334
99     265.562       293.2
100     265.562     292.134
101     265.562     291.208
102     263.183     290.429
103     263.183      289.41
104     263.036     288.223
105     263.036     287.085
106     256.074     286.124
107     256.074     285.066
108     256.074     284.372
109     254.285     283.722
110     254.285     282.898
111     254.285     282.254
112     254.285     281.591
113     254.285     280.822
114     254.285     280.286
115     254.285     279.662
116     254.285     278.902
117     251.953     278.295
118     251.953     277.579
119     251.953      276.92
120     251.953     276.186
121     251.953     275.842
122     251.953      275.32
123     251.953      274.65
124     251.953      273.97
125     251.953     273.155
126     251.953     272.413
127     251.953     271.884
128      249.76     271.136
129      249.76     270.578
130      249.76      270.13
131      249.76     269.825
132     248.274     269.286
133     248.274     268.347
134     248.274     267.846
135     247.363     267.112
136     245.826     266.715
137     242.231     266.136
138     242.231      265.42
139     242.231     264.877
140     242.231       263.9
141     242.231     263.401
142     242.231     262.958
143     241.678     262.407
144     240.524      261.67
145     236.201     260.835
146     236.201     260.582
147     236.201     259.681
148     236.201      258.69
149     230.195      257.96
150     230.195     256.947
151     230.195      256.23
152     230.195     255.583
153     230.195     254.887
154     230.195     254.163
155     230.195     253.488
156     230.195     252.838
157     230.195     252.233
158     221.352     251.563
159     221.352     251.139
160     221.352     250.674
161     221.352     250.232
162     221.352     249.806
163     221.352     249.468
164     221.352     249.065
165     221.352     248.645
166     221.352     248.148
167     221.352     247.699
168     221.352     247.137
169     221.352     246.713
170     221.352     245.829
171     221.352     245.185
172     221.352      244.58
173     219.029     244.056
174     219.029     243.535
175     219.029     243.005
176     219.029     242.406
177     219.029     241.845
178      218.99     241.149
179      218.99     240.581
180     218.619     239.774
181     218.619     238.939
182     207.148     237.988
183     207.148     237.071
184     207.148     236.385
185     207.148     235.651
186     207.148     235.046
187     207.148      234.15
188     207.148     233.033
189     207.148     231.955
190     207.148     231.257
191      206.76     230.298
192      206.76     229.362
193      206.76     228.552
194      206.76     227.744
195      206.76     226.972
196      206.76     226.247
197      206.76     225.505
198     204.698      224.41
199     204.698     223.593
200     204.698     223.089
201     204.698     222.377
202       199.7     221.688
203       199.7     221.131
204     192.405     220.267
205     192.405      219.54
206      188.57     218.811
207      188.57      218.15
208      188.57      217.43
209      188.57     216.805
210      188.57     216.123
211      188.57     215.134
212      188.57     214.246
213      188.57     213.639
214      188.57     212.907
215      188.57     212.161
216      188.57     211.673
217      188.57     210.888
218      188.57     209.848
219      188.57     209.274
220     187.809     208.605
221     187.809     207.945
222     185.442     206.925
223     185.442      206.32
224     185.442     205.443
225     185.442     204.611
226     185.442     203.815
227     179.206     203.018
228     179.206     202.273
229     179.206     201.522
230     179.206     200.804
231     179.206     200.062
232     179.206     199.351
233     178.794     198.565
234     178.794     197.686
235     178.794     197.047
236     178.794     196.436
237     178.794     195.567
238     176.917     194.894
239     174.261     194.411
240     174.261      193.87
241     174.261     193.269
242     174.261     192.957
243     174.261     192.368
244     172.505     191.804
245     172.505     191.295
246     172.505     191.015
247     171.063     190.674
248     171.063     190.324
249     171.063     189.754
250     171.063     189.306
251     171.063     188.858
252      170.57     188.736
253      170.57     188.197
254      170.57     187.726
255      170.57     186.986
256      170.57     186.534
257      170.57      186.05
258      170.57     185.631
259      170.57     185.187
260      170.57     184.827
261      170.57     184.408
262      170.57     184.031
263      170.57     183.598
264     168.029     183.173
265     168.029     182.609
266     168.029     182.267
267     166.325     181.917
268     166.325     181.442
269     166.325       180.9
270     166.325     180.289
271     166.325     179.879
272     166.325     179.325
273      165.48     178.851
274     162.748     178.598
275     162.748     178.209
276     162.748     177.941
277     162.748     177.631
278     162.748     177.239
279     162.748     176.913
280     162.748     176.405
281     162.748     175.976
282     162.566     175.677
283     160.955     175.346
284     160.955     174.915
285     160.955     174.601
286     160.955     174.173
287     160.955     173.692
288     160.955     173.283
289     160.955     172.755
290     160.955     172.482
291     160.495     171.882
292     160.495     171.579
293     160.495     171.158
294     160.495     170.892
295     157.878     170.546
296     157.878      170.11
297     157.878     169.665
298     157.878     169.384
299     157.878     168.956
300     157.878     168.596
301     157.878     168.211
302     157.878     167.816
303     157.878     167.515
304     156.905     167.292
305     156.905     166.924
306     156.905     166.816
307     156.905     166.658
308     156.905     166.411
309     156.905     166.166
310     156.905      165.96
311     152.609     165.717
312     152.609     165.558
313     152.609     165.318
314     152.609     165.055
315     152.609     164.791
316     152.609     164.619
317     152.609     164.383
318     152.609     164.193
319     152.609     164.116
320     152.609     163.768
321     152.609     163.639
322     152.609     163.416
323     151.388     163.151
324     151.388     162.963
325     151.388     162.889
326     151.388     162.776
327     151.388     162.651
328     151.388     162.459
329     151.388     162.323
330     151.388     162.035
331     151.388     161.845
332     151.388     161.783
333     151.388     161.565
334     148.411     161.411
335     148.411      161.22
336     148.411     160.952
337     148.411     160.745
338     148.411     160.692
339     148.411     160.633
340     148.411     160.379
341     148.411     160.146
342     148.411     159.863
343     148.411     159.542
344     148.411     159.386
345     147.395     159.156
346     147.395      158.83
347     147.395     158.594
348     147.395     158.371
349     147.395     158.119
350     147.395     157.684
351     147.395     157.411
352     147.395     157.295
353     147.395     157.103
354     147.395     156.803
355     147.395     156.488
356     147.395     156.339
357     147.395     156.091
358     147.395     155.944
359     147.395     155.797
360     147.395     155.705
361     147.395     155.623
362     147.395     155.373
363     147.395     155.245
364     147.395     155.131
365     143.462     154.898
366     143.462     154.732
367     143.462     154.579
368     143.462      154.39
369     143.462     154.288
370     143.462     154.187
371     143.462     154.151
372     143.462     153.998
373     143.462     153.889
374     143.462     153.642
375     143.462     153.556
376     143.462     153.432
377     143.462     153.407
378     143.462     153.213
379     143.462     153.128
380     143.462     153.082
381     143.462      153.05
382     143.462     152.908
383     143.462     152.785
384     143.462       152.6
385     143.462     152.506
386     143.462      152.43
387     143.462     152.366
388     143.462     152.377
389     143.264     152.321
390     143.264     152.202
391     143.264     152.026
392     142.225     151.689
393     142.225     151.516
394     142.225     151.328
395     142.225     151.133
396     142.225     150.972
397     142.225      150.79
398     142.225     150.608
399     142.225     150.438
400     142.225     150.364
401     142.225     150.081
402     142.225     150.126
403     142.225     149.875
404     142.225      149.66
405     142.225     149.436
406     142.225     149.305
407     141.708     149.065
408     141.708     148.873
409     140.797     148.641
410     140.797     148.528
411     140.797     148.381
412     140.797     148.227
413     140.797     148.053
414     140.797     147.913
415     140.797     147.794
416     140.797     147.668
417     140.797      147.44
418     140.797      147.12
419     140.797     146.983
420     140.797     146.833
421     139.616     146.779
422     139.616     146.673
423     138.373     146.643
424     138.373     146.637
425     138.373     146.565
426     138.373     146.417
427     138.373     146.265
428     136.543     146.169
429     136.543     146.033
430     136.543     145.947
431     136.543     145.854
432     136.543     145.694
433     136.543     145.616
434     136.543     145.505
435     136.543     145.427
436     136.543     145.357
437     136.543     145.259
438     136.543     145.241
439     136.543     145.076
440     136.543     144.935
441     136.543     144.807
442     136.543     144.714
443     136.543      144.71
444     136.543     144.641
445     136.543     144.554
446     136.329     144.448
447     136.329     144.382
448     136.329     144.299
449     136.329      144.17
450     136.329     144.059
451     136.329      144.02
452     136.329     143.919
453     135.838     143.767
454     135.838     143.607
455     135.838     143.464
456     135.838     143.359
457     135.838     143.226
458      134.79     143.041
459      134.79     142.876
460      134.79     142.701
461      134.79     142.618
462      134.79     142.445
463      134.79     142.287
464      134.79     142.281
465      134.79     142.045
466      134.79     141.948
467      134.79     141.756
468      134.79     141.617
469      134.79     141.531
470      134.79     141.353
471     132.259     141.078
472     132.259     140.764
473     132.259     140.561
474     132.259     140.389
475     132.259     140.223
476     132.259      140.15
477     132.259     140.044
478     132.259     139.927
479     132.259     139.886
480     132.259     139.688
481     132.259     139.525
482     132.259     139.339
483     132.259     139.133
484     132.259     139.018
485     131.373     138.854
486     129.278     138.731
487     129.278     138.562
488     129.278     138.519
489     127.027     138.345
490     127.027      138.21
491     127.027     138.043
492     127.027     137.915
493     127.027     137.664
494     127.027     137.523
495     127.027     137.464
496     127.027     137.375
497     127.027     137.085
498     127.027     136.988
499     127.027     136.842
500     127.027     136.733
501     127.027     136.551
502     127.027     136.311
503     127.027     136.202
504     127.027     136.059
505     127.027      135.78
506     127.027     135.573
507     127.027     135.425
508     127.027     135.325
509     127.027     135.151
510     127.027     134.961
511     127.027     134.882
512     127.027     134.758
513     127.027     134.561
514     127.027     134.461
515     127.027     134.445
516     127.027     134.313
517     127.027     134.131
518     127.027      133.94
519     127.027     133.682
520     125.857     133.551
521     125.857     133.377
522     125.857     133.285
523     125.857     133.014
524     125.857     132.665
525     125.857     132.486
526      124.59     132.331
527      124.59     132.079
528      124.59     131.666
529      124.59     131.344
530      124.28     131.006
531      124.28     130.715
532      124.28     130.409
533      124.28     130.115
534      124.28      129.84
535      124.28     129.577
536      124.28     129.275
537      124.28     129.101
538     123.736     128.976
539     123.736     128.718
540     123.736     128.448
541     123.736      128.21
542     123.736     127.962
543     123.579     127.722
544     123.415     127.563
545     122.456     127.386
546     122.456     127.248
547     122.043     127.097
548     122.043     126.968
549     122.043     126.818
550     122.043     126.609
551     122.043      126.59
552     122.043     126.492
553     122.043     126.389
554     122.043     126.194
555     122.043     126.096
556     122.043      125.97
557     122.043     125.841
558     122.043     125.701
559     122.043     125.659
560     122.043     125.513
561     122.043     125.445
562     122.043     125.362
563     122.043     125.264
564     122.043     125.247
565     122.043      125.23
566     122.043     125.162
567     122.043     125.106
568     122.043     125.031
569     122.043     125.008
570     122.043     124.888
571     122.043     124.839
572     122.043     124.774
573     122.033     124.702
574     122.033     124.632
575      121.44     124.539
576      121.44     124.516
577      121.44     124.405
578     121.404     124.337
579     121.404     124.261
580     121.404       124.2
581     121.404       124.1
582     121.404     123.985
583     121.404     123.906
584     120.838     123.822
585     120.824     123.817
586     120.824     123.717
587     120.824     123.622
588     120.824     123.487
589     120.824     123.425
590     120.824     123.408
591     120.806     123.301
592     120.357     123.202
593     120.357     123.154
594     120.357     123.138
595     120.308     123.073
596     120.308     123.007
597     120.308     122.926
598     120.308     122.845
599     120.308     122.799
600     120.308     122.678
601     120.308     122.595
602     120.308     122.513
603     120.308     122.465
604     120.308      122.39
605     120.161     122.358
606      120.13     122.265
607     120.062     122.188
608     118.892      122.15
609     118.082     122.079
610     118.082     122.053
611     118.082     121.943
612     118.082     121.816
613     118.082     121.713
614     118.082     121.644
615     117.307     121.556
616     117.307     121.485
617     117.307     121.464
618     117.307       121.4
619     117.307     121.373
620     117.307     121.271
621     117.307     121.192
622     117.243     121.096
623     117.243     120.986
624     117.243     120.956
625     117.243     120.838
626     117.243     120.728
627     117.243     120.617
628     117.243     120.512
629     117.243     120.425
630     117.243     120.373
631     117.243     120.302
632     117.243     120.223
633     117.243     120.139
634     117.117     120.072
635     117.117     119.896
636     117.117     119.824
637     117.117     119.768
638     117.117      119.69
639     116.025     119.628
640     116.025     119.544
641     116.025      119.38
642     116.025     119.244
643     116.025     119.221
644     116.025     119.192
645     116.025     119.197
646     116.025     119.174
647     115.474     119.116
648     115.474     119.057
649     115.474     118.981
650     115.474     118.913
651     115.474     118.922
652     114.176     118.814
653     114.176     118.754
654     114.176     118.742
655     114.176     118.677
656     114.176     118.582
657     114.176     118.536
658     113.428     118.515
659     113.428     118.483
660     113.428     118.463
661     113.428     118.378
662     113.428     118.256
663     113.428     118.142
664     113.428     118.073
665     112.192     117.962
666     112.192     117.841
667     112.192     117.767
668     112.192     117.668
669     112.192     117.652
670     112.192     117.556
671     112.192     117.405
672     112.192      117.36
673     112.192     117.323
674     112.192      117.16
675     112.192     117.055
676     112.192     116.967
677     112.192     116.885
678     112.192     116.746
679     112.192     116.664
680     112.192      116.62
681     112.192     116.591
682     112.192     116.446
683     112.192     116.263
684     112.192     116.173
685     112.192     116.075
686     112.192     115.951
687     112.192     115.848
688     111.266     115.759
689     111.266     115.608
690     111.266     115.507
691     111.266     115.482
692     111.266     115.385
693     111.266     115.218
694     111.266     115.158
695     111.266     115.015
696     111.266     115.004
697     111.266     114.816
698     111.266     114.715
699     109.465     114.616
700     109.465     114.536
701     109.465     114.545
702     109.465     114.466
703     109.465     114.367
704     109.465     114.226
705     109.465     114.214
706     109.465     114.193
707     109.465     114.094
708     109.465     114.045
709     109.465     113.989
710     109.465     113.898
711     109.465     113.848
