GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     441.467     499.169
1     436.966       491.6
2     433.626     485.406
3     433.626     479.904
4     414.692     474.094
5     414.692     469.468
6     414.692     465.391
7     414.692     460.993
8     411.884     457.249
9     411.325     454.374
10     411.325      450.76
11     402.525      448.09
12     402.525     445.028
13     402.498     442.337
14     399.759     439.455
15     394.157     436.841
16     380.993     434.712
17     380.993     432.376
18     380.993     429.421
19     379.202     426.313
20     358.778      423.42
21     358.778     419.703
22     358.778     416.326
23     357.112     413.409
24     357.112     410.423
25     357.112     407.148
26     357.112     404.692
27     357.112     401.417
28      356.56     398.204
29      356.56     395.064
30     351.165      391.95
31     338.457     389.677
32     338.457     387.301
33     338.457     384.796
34     338.457     383.302
35     338.457     380.897
36     334.802      378.54
37     334.802     376.265
38     334.802      374.12
39     334.802     371.827
40     334.802     369.612
41     323.676     368.001
42     323.676     366.338
43     323.676     364.273
44     323.676      362.32
45     323.676     360.426
46     323.676     358.809
47     323.504      356.72
48     309.691     354.783
49     309.691     352.983
50     309.691     350.862
51     309.691     348.448
52      309.15     347.003
53     304.396     345.634
54     304.396     343.898
55     304.396     342.283
56     297.003      340.34
57     297.003     338.477
58     297.003     336.256
59     293.923     334.372
60     293.923     332.397
61     293.923     330.269
62      289.58     327.841
63      289.58     325.765
64      289.58     323.832
65      289.58     321.818
66      289.58     319.669
67     286.094     317.662
68     282.011     315.424
69     267.394     313.246
70     267.394     311.279
71     267.394     309.094
72     265.921     306.636
73     265.921     304.682
74     265.921     302.873
75     265.921     301.136
76     265.921     299.217
77     265.921     297.601
78     265.921     296.046
79     258.333     294.492
80     258.333     292.612
81     258.333      290.74
82     258.333     289.519
83     258.333     288.247
84     258.277     286.706
85     258.277     284.892
86     258.277     283.327
87     258.277     281.749
88     242.535     280.869
89     242.535     279.654
90     242.535     278.238
91     242.535      276.71
92     236.143     275.517
93     236.143     274.475
94     236.143     273.582
95     236.143      272.32
96     236.143     271.332
97     236.143     269.786
98     236.143     268.192
99     236.143     266.935
100     236.143     265.901
101     236.143     265.239
102     236.143     264.046
103     236.143     262.838
104     236.143     261.723
105     235.902      260.31
106     229.418     259.082
107     229.418     257.977
108     229.418     256.818
109     229.418     255.774
110     229.418     254.746
