GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     436.538     500.546
1     436.538     492.946
2     436.538     486.175
3      421.95     479.725
4     389.649     473.085
5     389.649     466.773
6     389.649     461.103
7     389.649     456.244
8     389.649     451.706
9     389.649     447.611
10     389.649     443.937
11     389.649     440.502
12     389.649     437.191
13     386.899     434.438
14     377.628      431.18
15     377.628     428.494
16     377.628     425.864
17     372.578      422.76
18     372.578     419.734
19     372.578      416.86
20     372.183     414.495
21     372.183      411.53
22      371.14     409.078
23     369.942     407.063
24     369.942     404.153
25     368.381     401.423
26     368.381      398.97
27     366.189     396.822
28     358.233     394.971
29     358.233     393.215
30     358.233     391.456
31      351.82     389.151
32     350.306     387.668
33     350.306      386.14
34      347.14     384.795
35      347.14     383.446
36      347.14      381.86
37     344.784     380.303
38     344.784     378.792
39     338.091     377.106
40     338.091     375.701
41     328.193         374
42     328.193     372.409
43     325.398     370.696
44     324.899     368.792
45     324.899     366.849
46     305.468     365.163
47     305.468     363.324
48     305.468     360.966
49     305.468     358.584
50     305.468     356.525
51     303.237     353.903
52     303.237     351.752
53     303.237     349.623
54     303.237     347.542
55     303.237      344.85
56     303.237     342.531
57      296.04     340.489
58      296.04     338.168
59      296.04      336.09
60      296.04     334.427
61      296.04     332.776
62      296.04     331.077
63      296.04     329.474
64      296.04      328.35
65      296.04     326.799
66     294.525     325.766
67     285.436      324.78
68     285.436     323.513
69     285.436     322.153
70     285.436     321.335
71     269.977      320.34
72     269.977     319.565
73     269.977     318.613
74     269.977     317.648
75     269.977     316.581
76     269.977     315.686
77     269.977     314.227
78     269.977     313.362
79     269.977     312.586
80     269.977     311.433
81     269.977     310.666
82     269.977     309.898
83     269.977     309.103
84     269.977      308.48
85     269.977     307.349
86      265.24     306.178
87      265.24     305.326
88      265.24     304.457
89      265.24     303.512
90      265.24      302.07
91     252.624     301.147
92     252.624     299.783
93     252.624     297.648
94     252.624     296.126
95     252.624      293.89
96     249.679     292.495
97     249.679     291.135
98     249.679     289.819
99     249.679     288.278
100     242.938      286.24
101     241.238     284.253
102     241.238     282.701
103     241.238     281.136
104     241.238     279.649
105     241.238     277.899
106     241.238     276.441
107     241.238      275.22
108     241.238      273.77
109     241.238     272.585
110     241.238     271.092
111     241.238     269.577
112     241.238     268.204
113     241.238     266.961
114     234.583     265.515
115     234.583     264.186
116     232.753     262.595
117     230.764     261.286
118     230.764     260.051
119     230.764      258.55
120     230.764     256.583
121     230.764     254.945
122     224.666     253.501
123     221.719     252.591
124     221.719     251.431
125     221.719     250.273
126     221.719     248.906
127     221.719     247.972
128     221.719     246.742
129      219.32     245.668
130      219.32     244.871
131     217.498     243.783
132     217.498     242.722
133     217.384     241.617
134     217.384     240.687
135     217.384     239.516
136     208.024     238.496
137     208.024     237.495
138     208.024     236.162
139     208.024     235.176
140     208.024     234.059
141     208.024     233.358
142     208.024     232.286
143     208.024     231.059
144     208.024     230.013
145     199.458     228.889
146     199.458     228.015
147     199.458     227.057
