GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     444.701     500.018
1     437.451     492.121
2     414.134      485.51
3     414.134     480.642
4     412.658     474.242
5     412.658     469.016
6     412.658     464.261
7     403.763     458.643
8     389.421     453.162
9     389.421     448.027
10     388.685     442.884
11     387.406     438.655
12     359.232      434.35
13     359.232     430.588
14     359.232     427.145
15     359.232      423.47
16     359.232     420.436
17     359.232     417.781
18     359.232     414.586
19     359.232     411.899
20     359.232     408.958
21     359.232     406.255
22     359.232      403.74
23     359.232     401.064
24     359.232     398.391
25     358.931     395.754
26     358.931     393.557
27     358.931     391.358
28     355.569     388.766
29     355.569     386.709
30     338.872     384.423
31     338.872     381.996
32     335.516     379.812
33     335.516     377.159
34     323.326     374.269
35     323.326     371.718
36     323.326     369.029
37     323.326     366.417
38     323.326     363.871
39     323.326     361.651
40     323.326     359.746
41     318.513     357.193
42     318.513     355.007
43     318.513     353.234
44     318.513     351.618
45     314.369     349.432
46     314.369     347.445
47     314.369     345.631
48      306.87     344.655
49      306.87     343.185
50      306.87     341.967
51      306.87     340.878
52      306.87     339.364
53      306.87     338.129
54     303.531     336.949
55     303.531     335.559
56     303.531      334.13
57     303.531     332.268
58     303.531      331.12
59     294.469     329.719
60     294.469     328.405
61     294.469     326.731
62     294.469     325.041
63      292.94     323.353
64     278.662      321.59
65     278.662     320.164
66     278.662     318.502
67     278.662     317.099
68     278.662      315.43
69     278.662     313.752
70     278.662     312.632
71     278.662     311.278
72     278.662     309.806
73     273.164     308.582
74     273.164     307.344
75      271.96     306.092
76      271.96     304.437
77      271.96     303.012
78      271.96     302.082
79      271.96     300.769
80      271.96     299.465
81      271.96     298.451
82     263.845     297.506
83     263.845     296.782
84     263.845     295.777
85     263.845     294.729
86     263.845      294.02
87     263.845     293.348
88     262.047     292.407
89     255.557     291.315
90     255.557     290.805
91     255.557     289.655
92     255.557     288.787
93     255.557      287.98
94     255.557     287.327
95     255.557     286.552
96     253.525     285.784
97     253.525     284.996
98     253.525     284.171
99     253.525     283.487
100     253.525     282.579
101     253.525     281.653
102     245.193     280.352
103     245.193     279.431
104     245.193     278.523
105     245.193     277.493
106     245.193     276.787
107     245.193     275.756
108     245.193       274.5
109     245.193     273.161
110     245.193     272.214
111     242.521     271.251
112     242.521     270.436
113     242.521     269.556
114     242.521     268.932
115     242.521     267.658
116     242.521     266.747
117     241.493     265.421
118     241.493     264.408
119     241.493     263.723
120     241.493     263.057
121     233.889     262.154
122     233.889     261.208
123     233.889     260.511
124     233.889     259.948
125     233.889     258.972
126     230.317     258.121
127     230.317     257.473
128     230.317     256.489
129     230.317     255.804
130     230.317     255.216
131     230.317     254.198
132     230.317     253.868
133     230.317     253.218
134     228.118     252.511
135     228.118      252.02
136     217.519     251.316
137     217.519     250.439
