GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0      441.36     500.588
1     421.811      492.97
2     421.811      486.56
3     421.811     480.643
4     418.592     474.955
5     418.183     469.371
6     418.183     465.126
7     418.183     460.484
8     408.756     456.378
9     408.228     452.712
10     395.041     448.672
11     395.041     445.377
12     395.041     442.619
13     395.041     439.396
14       388.4     436.034
15       388.4     433.904
16       388.4     431.461
17       388.4     428.519
18       388.4     426.269
19     386.517     423.987
20     386.517     421.634
21     372.862     419.248
22     372.862     417.296
23     365.759     414.943
24     365.759     412.694
25     353.543     410.359
26     347.149      407.47
27     347.149     404.319
28     347.149     401.805
29     347.149     399.172
30     347.149     396.302
31     347.149     393.722
32     347.149     390.739
33     347.149     388.433
34     347.149     385.747
35     347.149     383.396
36      339.26     380.667
37     337.533     377.992
38     336.491     375.619
39     323.777     373.468
40     323.149     370.652
41     323.149      368.63
42     322.607     366.517
43     322.607     363.938
44     322.607     361.765
45     322.607     360.097
46     322.607     358.011
47     322.607     356.715
48     322.607     355.245
49     322.607      353.15
50      319.95     351.328
51     313.643      349.08
52     307.485     346.938
53     307.485     345.176
54     307.485     343.799
55     307.485     342.085
56     307.485     340.333
57     307.485     339.026
58     300.078     337.833
59     300.078     335.856
60     297.192     333.951
61       288.8      331.82
62     276.028     329.457
63     276.028     327.485
64     276.028     325.142
65     276.028     322.788
66     272.321     320.665
67     272.321     318.469
68     272.321     316.192
69     272.321     313.931
70     272.321      311.95
71     272.321     309.571
72     272.321      307.95
73     272.321     306.571
74     272.321     304.986
75      271.89     303.208
76      271.89     301.612
77     260.929     300.196
78     260.645     298.281
79     257.136     296.636
80     257.136     294.802
81     257.136     292.807
82     254.542     290.633
83     253.363     288.569
84     253.363     286.409
85     247.332     284.191
86     247.332     281.686
87     247.332     279.194
88     243.967     276.983
89     243.967     275.051
90     243.967     273.387
91     243.836     271.983
92     243.836     270.421
93     243.836     269.222
94     243.836     268.073
95     242.284     266.695
96     242.284     265.391
97      228.63     263.921
98      228.63      262.34
99      228.63     261.056
100      228.63     259.661
101      228.63     258.854
102      228.63     258.024
103      228.63     257.123
104      228.63      256.23
105      228.46     255.353
106      228.46     254.603
107      228.46     254.022
108     223.595     253.384
109     223.595     252.452
110     221.243     251.819
111     221.243     251.183
112     221.243     250.238
113     221.243     249.679
114     221.243     248.844
115     221.243     247.678
116     221.243     246.972
117     221.243     245.826
118     221.243     244.899
119     209.374     243.936
120     209.374     242.708
121     209.374     241.379
122     209.374     240.103
123     209.374     239.259
124      209.31     238.052
125      209.31     237.012
126      209.31     235.785
127      209.31     234.681
128      209.31     233.747
129      209.31     232.983
130     208.822     232.124
131     208.822      231.36
132     208.822      230.63
133     208.822     229.719
134     208.822     228.964
135     208.822      228.37
136     208.822     227.694
137     208.822      226.93
138     208.822     226.363
139      205.76     225.893
140      205.76     225.392
141      205.76     224.661
142      205.76     224.159
143      205.76     223.569
144      205.76     223.139
145      205.76     222.814
146      205.76     222.344
147      205.76     221.912
148      205.76     221.581
149      205.76     221.152
150      205.76     220.915
151      205.76     220.328
152      205.76     219.972
153      205.76     219.482
154      205.76     219.053
155     203.863     218.722
156     203.863     218.565
157     203.863     218.244
158     203.863     218.051
159     203.782     217.567
160     203.782     217.019
161      194.37     216.695
162      194.37     216.375
163      194.37     216.154
164      194.37     215.922
165      194.37     215.802
166      194.37     215.376
167      194.37     215.188
168      194.37     214.946
169      194.37     214.711
170      194.37     214.524
171       193.8     214.299
172       193.8     214.162
173       193.8     213.916
174       193.8     213.762
175       193.8     213.518
176     193.545     213.305
177     193.545      213.15
178     193.545     212.821
179     193.545     212.607
180     193.545     212.474
181     189.932     212.275
182     189.932     212.085
183     189.932     212.012
184     189.932       211.7
185     189.932     211.373
186     189.932     210.974
187     186.721     210.749
188     186.721     210.391
189     186.721     209.455
190     186.721     208.879
191     186.721     208.503
192     185.133     207.745
193     185.133     206.994
194     185.133     206.166
195     185.133     204.993
196     183.102     204.021
197     180.926     203.265
198     180.926      202.52
199     180.926     202.006
200     180.926     201.297
201     179.003     200.409
202     179.003     199.818
203     179.003     199.036
204     178.482       198.2
205     173.848     197.617
206     173.848     196.812
207     173.848     196.142
208     173.848     195.561
209     173.848     194.911
210     173.848     194.609
211     173.848     194.075
212     173.848     193.668
213     173.848     193.078
214     173.848     192.485
215     170.876     192.015
216      162.41     191.275
217      162.41     190.719
218      162.41     190.138
219      162.41      189.77
220      162.41     189.311
221      162.41     188.904
222      162.41     188.504
223      162.41     188.231
224      162.41     187.754
225      162.41     187.224
226      162.41     186.812
227      162.41     186.254
228      162.41     185.716
229      162.41     185.297
230      162.41     184.788
231      162.41     184.394
232      162.41       183.8
233      162.41     183.124
234      162.41     182.593
235      162.41     182.146
236      162.41     181.703
237      162.41     181.043
238      162.41     180.699
239      162.41     180.037
240      162.41     179.654
241      162.41     179.152
242      162.41     178.782
243      162.41     178.391
244      162.41     178.007
245      162.41     177.645
246      162.41     177.333
247      162.41     176.959
248      162.41     176.578
249      162.41     176.167
250      162.41      175.56
251     156.326     174.842
252     156.326     174.227
253     156.326      173.77
254     156.326     173.518
255     156.326     173.235
256     156.326     172.965
257     156.326     172.584
258      155.97     172.317
259      155.97     171.832
260     155.688     171.377
261     155.688     170.984
262     152.308      170.31
263     152.308     169.874
264     152.308       169.6
265     152.308     169.261
266     152.308     168.896
267     152.308      168.57
268     152.308     168.354
269     152.308     167.978
270     152.308     167.373
271     152.308     166.882
272     152.308     166.466
273     152.308     165.911
274     152.114     165.473
275     152.114     165.052
276     152.114      164.47
277     152.114     163.885
278     152.114     163.485
279     152.114     163.038
280     152.114     162.814
281     150.536     162.301
282     150.536     161.813
283     149.588     161.431
284     149.588     161.119
285     147.576     160.604
286     147.576     160.233
287     147.576     159.789
288     147.576     159.457
289     146.333     159.215
290     145.436     158.663
291     145.436     158.436
292     145.436     158.013
293     145.436     157.634
294     145.436     157.278
295     145.436     157.201
296     145.436     156.866
297     145.436     156.601
298     145.436     156.386
299     145.436     156.146
300     145.436     155.933
301     145.436     155.617
302     145.436     155.152
303     145.088     154.899
304     145.088     154.671
305     144.725      154.43
306     144.485     154.095
307     144.485     153.892
308     143.793     153.687
309     143.793     153.544
310     143.793     153.477
311     137.927     153.179
312     137.927     152.942
313     137.927     152.637
314     137.927     152.311
315     137.927     151.983
316     137.927     151.783
317     137.927     151.601
318     137.927     151.306
319     137.927     151.013
320     137.927     150.642
321     137.927     150.454
322     137.927     150.142
323     137.927     149.843
324     137.927     149.772
325     137.927     149.498
326     137.927     149.233
327     137.927     148.909
328     137.513     148.563
329     137.325     148.022
330     137.325     147.718
331     134.374     147.405
332     134.374     147.136
333     134.374     146.718
334     134.374     146.491
335      134.13     146.055
336      134.13     145.741
337      134.13     145.529
338      134.13     145.299
339      134.13     144.957
340      134.13     144.666
341      134.13     144.357
342     133.254     144.122
343     132.686     143.839
344     132.686      143.56
345     132.686     143.279
346     132.686     143.077
347     132.686     142.847
348     132.261     142.593
349     131.492     142.328
350     131.492      142.12
351     131.492     141.835
352     130.906     141.462
353     130.906     141.037
354     130.906     140.789
355     130.906     140.512
356     130.906     140.304
357     130.906      139.94
358     130.906     139.589
359     130.818     139.432
360     130.818     139.342
361     130.818     139.011
362     130.818     138.787
363     130.768      138.63
364     128.902     138.302
365     128.902     138.069
366     127.281     137.676
367     127.281     137.593
368     127.281      137.32
369     126.564      137.08
370     126.564     136.728
371     126.564      136.38
372     126.564     136.036
373     126.564     135.736
374     126.564     135.503
375     126.564     135.227
376     126.303     134.926
377     126.303     134.713
378     126.303     134.339
379     124.255     134.032
380     124.255     133.774
381     124.255     133.535
382     124.255     133.309
383     124.255     133.042
384     124.255     132.858
385     124.255     132.531
386     123.902     132.207
387     123.244      131.94
388     123.244     131.764
389     123.244     131.543
390     123.244       131.3
391     123.244     131.178
392     123.244     130.929
393     123.244     130.819
394     123.244     130.629
395     123.244     130.476
396     123.244     130.277
397     123.244      130.12
398     123.244     129.987
399     123.244     129.795
400     123.244     129.617
401     122.465     129.441
402     122.465     129.203
403     122.251     129.079
404     122.251     128.938
405     122.251     128.914
406     122.251     128.745
407     122.251     128.616
408     122.251     128.361
409     122.251     128.159
410     122.251     128.027
411     122.251     127.844
412     122.251     127.742
413     122.251     127.572
414     122.251     127.489
415     121.483     127.435
416     121.483      127.39
417     121.483     127.258
