GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     439.883     500.209
1     439.883     492.986
2     439.883      486.97
3     434.885     481.822
4     420.079     477.105
5     420.079     471.869
6     411.284     467.475
7     411.284     463.126
8     405.432     459.059
9     397.676     454.443
10     397.131     450.229
11     384.466      445.88
12     384.466     441.539
13     384.466     437.116
14     384.466     433.262
15     375.438     429.407
16     375.438     425.603
17     375.438     421.453
18     375.438     418.228
19     358.444     414.232
20     358.444     411.361
21     358.444     408.021
22     358.444     404.994
23     348.985     401.099
24     348.985     397.425
25     335.671     393.636
26     335.671     389.509
27     335.671     385.649
28     335.671     382.953
29     335.671     379.053
30     335.671     375.808
31     335.671     373.103
32     324.057     370.301
33     324.057     367.553
34     324.057      365.43
35     321.566     363.064
36     321.566     361.009
37     318.585     358.593
38     318.585     356.967
39     318.585      355.22
40     315.835     352.747
41     315.835     350.634
42     315.835     348.257
43     310.521     346.591
44     310.521     344.388
45      305.54     342.542
46      305.54     341.082
47      305.54     339.647
48      305.54     338.313
49     283.241     336.472
50     283.241     335.491
51     283.241     334.393
52     283.241     333.002
53     283.241     331.307
54     283.241     329.796
55     283.241     328.354
56     283.241     326.744
57     283.241     324.941
58     283.241     323.862
59     283.241     322.249
60     281.939     320.398
61     281.939     318.689
62     281.939     316.832
63     281.939     315.258
64     281.939     313.803
65     281.939     312.307
66     281.939     311.275
67     281.939     310.175
68     281.939     309.422
69     281.939      308.41
70     281.939      307.71
71     280.399     306.703
72     277.805     305.594
73     277.805     304.962
74     277.805     304.102
75     277.382     302.967
76     277.382     301.934
77     277.382     301.034
78     277.382     300.052
79     275.577     299.023
80     275.577     298.286
81     271.009     297.295
82     271.009     296.388
83     271.009     295.635
84     271.009     294.805
85     271.009     294.124
86     259.033     293.352
87     259.033     292.723
88     258.303     291.947
89     258.303     290.976
90     258.303     290.195
91     258.303     289.603
92     258.303     288.539
93      250.28     287.427
94      250.28     286.307
95      250.28     285.505
96      250.28     284.845
97      250.28     283.601
98      250.28     282.483
99      250.28      281.53
100     243.297      280.34
101     243.297     279.374
102     243.297     278.269
103     243.297     276.569
104     243.297      275.34
105     243.297     274.225
106     243.297     273.068
107     243.297     271.751
108     243.297     270.959
109     243.297     269.807
110     243.297     268.938
111     243.297     267.926
112     243.297     266.934
113     243.297     266.103
114     243.297     265.443
115     234.266     264.799
116     230.961     263.709
117     230.961      263.16
118     230.961     262.298
119     230.961     261.446
120     230.961     260.554
121     230.961     260.122
122     230.961     259.443
123     230.961     258.847
124     230.961      258.46
125     230.961      257.77
126     230.961     256.987
127     230.961     256.237
128     230.961     255.125
129     230.961      254.19
130     230.961     253.149
131     215.444     252.562
132     215.444     252.026
133     215.444     250.944
134     215.444     250.017
135     215.444     249.382
136     215.444     248.818
137     215.444     247.842
138     215.444     247.182
139     215.444     246.283
140     215.444     245.832
141     215.444     244.874
142     215.444      244.09
143     215.444     243.442
144     215.444     242.724
145     213.119     241.619
146     213.119     241.069
147     213.119     240.078
148     213.119      239.23
149     213.119     238.616
150     213.119     237.921
151     213.119     237.094
152     213.119     236.183
153     211.698     235.299
154     211.698     234.285
155     211.698      233.79
156     211.698     233.198
157      210.43     232.292
158      210.43     231.427
159      210.43      230.68
160     205.318     229.717
161     200.792     229.262
162     197.646     228.267
163     197.646     227.638
164     197.646     226.505
165     197.646     225.686
166     197.646      224.64
167     197.646     223.674
168     197.646      222.41
169     191.415     221.592
170     191.415      220.71
171     191.415     219.305
172     191.415      218.32
173     191.412     217.401
174     191.412     216.338
175     191.412     215.015
176     189.579     213.757
177     189.579     212.761
178     188.935     211.396
179     184.313     210.155
180     184.313     209.226
181     184.313      207.96
182     184.313     207.019
183     183.608     206.032
184     183.608     205.124
185     182.376     204.463
186     182.376     203.737
187     182.376     202.907
188     182.376     201.936
189     182.376     201.172
190     182.376      200.41
191     182.376     200.084
192     182.376     199.204
193     182.376     198.464
