GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     433.513     499.937
1     433.513     492.088
2     431.916     484.344
3     414.205     477.219
4     414.205     471.129
5     407.342     465.856
6     407.342     460.311
7     407.342     454.829
8     407.258      449.99
9     381.365     444.376
10     381.365     439.991
11     381.365     435.738
12     380.993      432.15
13     380.993     428.382
14     380.993     424.966
15     377.859     421.779
16     375.287     418.612
17     375.287     415.139
18     366.852     411.856
19     366.852     409.254
20     366.852      406.46
21     359.846     403.667
22     359.846     400.844
23     348.918     398.438
24     348.918      396.08
25      337.54     392.921
26      337.54     390.275
27      337.54     387.702
28      337.54     385.911
29      334.34     383.306
30      334.34     380.803
31      334.34     378.288
32     333.462     376.105
33     333.462     373.933
34     323.263     371.437
35     323.263     369.531
36     323.263     366.701
37     323.263     364.372
38     323.263     362.323
39     323.263     359.773
40     323.263     357.338
41     323.118     355.391
42     322.596     353.038
43     313.026     351.189
44     309.467     349.448
45     309.467     347.381
46     297.782     345.357
47     297.782     343.662
48     297.782     342.123
49     297.782     340.339
50     297.782      338.62
51     297.782     336.643
52     297.782     334.757
53     297.782     332.778
54     297.782     331.242
55     297.782     329.821
56     297.191     328.596
57     297.191     326.953
58     297.191     325.362
59     297.191     324.479
60     289.383     322.886
61     289.383     321.561
62     289.383     320.166
63     289.383     319.269
64     282.277     317.828
65     282.277     316.729
66     282.277     315.499
67     282.277     314.155
68     274.395     312.925
69     274.395     311.785
70     273.986     310.633
71     273.986     309.262
72     273.986     307.655
73     273.986     306.243
74     273.986     304.597
75     270.405      303.41
76     270.405     301.786
77     270.405     300.584
78     270.405     299.458
79     270.405     298.079
80     261.419     296.845
81     261.419      295.69
82     259.021     294.132
83     259.021     292.677
84     254.979     291.004
85     254.979     289.869
86     254.979     289.033
87     254.979     287.884
88     254.979     286.901
89     254.979     285.867
90     253.808      285.27
91     253.808     284.353
92     253.808     283.608
93     253.808     282.587
94     253.808     281.526
95     253.808      280.77
96     253.808     280.035
97     245.282     279.138
98     245.282     278.666
99     245.282     277.718
100     245.282     276.811
101     244.139     276.314
102     244.139     275.596
103     238.759     274.962
