GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     406.587     498.176
1     406.587     489.634
2     406.587     481.841
3     406.587     474.284
4     406.587     467.347
5     406.587      459.94
6     389.206     453.944
7     389.206     448.384
8     374.114     442.458
9     374.114     437.081
10     374.114     431.101
11     374.114      426.25
12     374.114     421.618
13     368.868     417.252
14     368.868     413.735
15     368.868     410.134
16     354.721     406.836
17     354.721     403.151
18     350.959     399.879
19     350.959     396.316
20     350.959     393.827
21     350.959     390.924
22     339.818     387.605
23     326.313     384.985
24     326.313     382.137
25     326.313     379.613
26     326.313     377.032
27     326.313     374.684
28     321.028      372.26
29     321.028     370.188
30     321.028     367.771
31     321.028     365.599
32     319.882      362.89
33     319.152     360.259
34     315.067     357.635
35     309.902     354.813
36     302.111     351.569
37     302.111     348.239
38      299.19     345.223
39     296.081     342.377
40     296.081     339.613
41     295.671     337.397
42     295.671     335.612
43     295.671     333.241
44     290.435     331.228
45     290.435     329.903
46     290.435     328.204
47     290.435     326.631
48     290.435     324.887
49     290.435     323.058
50     290.435     321.544
51     285.695      319.67
52     275.697     318.072
53     275.697     316.663
54     275.697     314.808
55     275.697     313.883
56     275.697      312.29
57     275.697     310.753
58     267.552     309.501
59     267.552     308.316
60     267.552     306.982
61     267.552     306.024
62     267.552     305.043
63     267.552      303.66
64     267.552     302.533
65     266.619     301.038
66     266.619     299.518
67     253.868     298.305
68     253.868     297.039
69     244.889      295.37
70     244.889     293.376
71     244.889      291.83
72     244.889      290.62
73     244.889     289.019
74     244.889     287.903
75     244.889     286.543
76     244.889     285.627
77     244.889     284.195
78     244.889     283.244
79     244.889     281.922
80     244.889     280.844
81     235.441      279.56
82     235.441     278.223
83     235.441     277.243
84     235.441      275.88
85     235.441     274.648
86     235.441     273.577
87     235.441     272.317
88     235.441     271.351
89     235.441     270.687
90     235.441     269.821
91     235.441     268.832
92     235.441     267.559
93     235.441     266.497
94     235.441     265.505
95     235.441     264.333
96     235.441     263.312
97     230.806     262.438
98     230.806     261.249
99     230.806     260.791
100     230.806     259.773
101     230.806      258.71
102     230.806      257.62
103     230.804     256.705
104     230.804     255.598
105     224.002     254.618
106     224.002     253.567
107     224.002     252.813
108     217.586      251.77
109     217.586     250.924
110     217.586      249.88
111     217.586     248.639
112     217.586     247.766
113     217.586     246.889
114     217.586     245.903
115     217.586     245.396
116     217.586     244.709
117     217.586     243.646
118     217.586     242.728
119     217.586     241.856
120      217.06     241.049
121     217.586     240.616
122     217.586     239.792
123     217.557     239.143
124     216.616     238.702
125     212.436     237.885
126     212.436     237.071
127     212.436     236.075
128     212.436     235.156
129     212.436     234.639
130      208.14     233.698
131      208.14      232.96
132      208.14     232.336
133      208.14     231.595
134      208.14     230.768
135      208.14     230.015
136      208.14     229.197
137      200.34     228.196
138      200.34     227.439
139      200.34     226.935
140      200.34     225.892
141      200.34     225.283
142      200.34     224.322
143      200.34     223.757
144      200.34     222.951
145      200.34      222.35
146     200.019     221.466
147     200.019     220.872
148     200.019     220.092
149      196.34       219.2
150      196.34     218.714
151      196.34     218.162
152     192.044     217.441
153     192.044     216.888
154     192.044     216.018
