GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     498.505
1     416.928     490.732
2      413.96      482.84
3      413.96     476.487
4     405.514     468.995
5     405.514     463.131
6     405.514     458.204
7     405.514     453.108
8     401.423      448.72
9     377.154     443.702
10     377.154     439.694
11     377.154     435.376
12     366.727     431.067
13     366.727      427.21
14     366.727     423.412
15     366.727     420.664
16     366.727     417.664
17     366.727     415.631
18     366.727     413.341
19     366.727     410.665
20     366.727      408.45
21     366.727     406.417
22      363.53     404.065
23     355.002     401.738
24     351.581     399.353
25     346.913      397.05
26     346.913     394.715
27     346.913     392.725
28     346.913     390.948
29     346.913      389.48
30     346.913     387.368
31     339.893     385.507
32     339.893     383.503
33     339.893     381.148
34     339.893     379.465
35     339.893     377.757
36     339.893     375.975
37     335.638     374.412
38     335.638     372.321
39     320.076     370.489
40     320.076     369.029
41     320.076     367.624
42     315.472     366.163
43     315.472     364.435
44     315.472     363.004
45     315.472     361.216
46     310.606     359.675
47     310.606     358.321
48     310.606     357.164
49     310.606     355.564
50     310.606     353.794
51     310.606     352.371
52     310.606     350.736
53     308.986     349.091
54     308.986     347.643
55     308.986     346.028
56     294.494     344.551
57     294.494     342.843
58     294.494      341.22
59     294.494     339.514
60     294.494      338.13
61     294.494     336.189
62     294.494     334.851
63     294.494     333.255
64     294.494     331.383
65     293.758     329.804
66     293.758     327.556
67     293.758     325.362
68     293.758     323.856
69     293.758     322.105
70     284.729     320.489
71     273.525     318.451
72     273.525     316.518
73     273.525      314.65
74     273.525     313.203
75     273.525     311.534
76     264.804     309.632
77     264.804     308.157
78     264.804     306.374
79     264.804     304.836
80     254.478     302.963
81     254.478     301.042
82     254.478     298.846
83     254.478     296.417
84     254.478     294.454
85     254.478     292.308
86     250.506      289.92
87     250.506      288.26
88     250.506     286.746
89     250.506     284.853
90     250.506     283.087
91     250.506     281.979
92     250.506     280.563
93     247.165     278.967
94     247.165     277.203
95     247.165     276.166
96     247.165     275.147
97     247.165     274.258
98     247.165     273.061
99     243.716     271.761
100     243.716     271.004
101     243.716     270.221
102     243.716     269.207
103     241.235     267.976
104     238.583     267.098
105     238.583     265.592
106     238.583     264.205
107      237.79     262.977
108     237.038     261.805
109     235.183     260.524
110     235.183      259.72
111      234.68     258.476
112     233.441     257.416
113     233.441     256.447
114     233.441     255.448
115     233.441     254.694
116     231.481     254.073
117     229.586     252.937
118     229.586     252.012
119     229.586     250.993
120     229.586     250.408
121      214.46     249.292
122      214.46      248.41
123      214.46     247.673
124      214.46     247.117
125      214.46     246.214
126      214.46     245.446
127      214.46     244.257
128      214.46     243.641
129      214.46     242.683
130      214.46     241.947
131      214.46     241.108
132      214.46     240.191
133      214.46     239.247
134      214.46     238.615
135      214.46     237.725
136      214.46     236.665
137     213.347     235.524
138     207.379     234.696
139       204.5     233.735
140       204.5     232.992
141     199.047     232.322
142     199.047     231.611
143     199.047     231.002
144     199.047     230.454
145     199.047     229.332
146      197.37     228.597
147      197.37     227.848
148      197.37     227.303
149      197.37     226.475
150      197.37     225.868
151      197.37     224.916
152      197.37     224.287
153      197.37     223.748
154      197.37     223.187
155      197.37     222.637
156      197.37     222.162
157      197.37     221.174
158      197.37     220.499
159      197.37     219.929
160      197.37     219.456
161      197.37     218.695
162      197.37     218.331
163      197.37     217.747
164      197.37      217.35
165      197.37     217.012
166     189.201     216.512
167     189.201     216.003
168     189.201     215.531
169     189.201     214.822
170     189.201     214.475
171     189.201     214.059
172     189.201     213.488
173     189.201     213.044
174     189.201     212.687
175     189.201      212.21
176     189.201      211.66
177     189.201      211.18
178     189.201     210.705
179     189.201     210.046
180     189.201     209.585
181     189.201     209.188
182     189.201     208.756
183     189.201      208.26
184     189.201      207.85
185     189.201     207.564
186     189.201     207.228
187     189.201     206.965
188     189.201      206.79
189     189.201     206.439
190     189.201     206.112
191     189.201     205.974
192     188.039     205.396
193     188.039     205.152
194     188.039     204.866
195     188.039     204.526
196     182.293     204.296
197     182.293     203.886
198     182.293     203.532
199     182.293     202.889
200     182.293     202.667
201     179.238      202.12
202     179.238     201.635
203     179.238     201.154
204     179.238      200.85
205     179.238     200.506
206     177.387     199.674
207     177.387     199.258
208     177.387     198.597
209     177.387       197.9
210     177.387     197.394
211     177.387     196.927
212     177.387      196.47
213     177.387     195.875
214     177.387     195.316
215     177.387     195.057
216     176.854     194.605
217     176.854      193.95
218     176.854     193.342
219     176.854     193.058
220     169.731     192.281
221     169.731     191.437
222     169.731     190.912
223     169.731     190.556
224     169.731     190.006
225     169.731     189.536
226     169.731     188.821
227     169.731     188.272
228     169.731     187.527
229     169.731     187.026
230     167.384     186.679
231     166.741     186.373
232     166.741     185.919
233     166.741     185.452
234     166.741     185.037
235     166.741     184.532
236     166.741     183.898
237     166.741     183.561
238     166.585     182.976
239     166.585      182.65
240     159.052     182.178
241     159.052     181.816
242     159.052     181.286
243     159.052     180.755
244     159.052     180.496
245     159.052     180.126
246     159.535     179.363
247     159.535     178.864
248     159.535      178.49
249     159.535     177.841
250     159.224     177.424
251     159.224     177.035
252     159.224     176.529
253     159.224     176.124
254     159.224     175.543
255     159.224     174.862
256     155.029     174.331
257     155.029      173.77
258     155.029     173.186
259     155.029     172.478
260     155.029     171.919
261     155.029     171.345
262     151.063     170.526
263     151.063     169.992
264     151.063     169.599
265     151.063     168.936
266     150.752     168.372
267     146.172     167.916
268     146.172      167.33
269     146.172     166.718
270     142.475      165.87
271     142.475     165.193
272     142.475     164.428
273     142.475     163.883
274     142.475     163.329
275     142.475     162.853
276     141.683     162.164
277     141.683     161.606
278     141.683     161.024
279     141.683     160.298
280     141.683     159.814
281     141.683     159.329
282     141.683     159.109
283     141.683     158.446
284     141.683     157.967
285     137.728     157.342
286     137.728     156.878
287     137.728     156.482
288     137.728     156.229
289     137.728     155.618
290     137.728     155.186
291     137.728     154.712
292     137.728     154.381
293     137.728     153.736
294     134.328     153.118
295     134.328     152.598
296     134.766     152.197
297     134.766     151.634
298     134.766     150.942
299     132.687     150.271
300     132.687     149.919
301     132.687      149.43
302     132.687     148.828
303     132.687     148.074
304     132.687     147.489
305     131.864     147.026
306     130.432     146.497
307     130.432     145.904
308     130.432     145.448
309     130.432     144.911
310     130.432     144.414
311     130.432     143.915
312     130.432     143.487
313     130.432      143.03
314     130.432     142.624
315     130.432      142.28
316     130.432     141.794
317     130.432     141.368
318     130.432     141.097
319     129.496     140.509
320     129.496      140.28
321     129.496     139.855
322     129.496     139.615
323     129.496     139.112
324     129.496     138.865
325     129.496     138.603
326      130.08     138.446
327      130.08     138.174
328      130.08     137.931
329     128.997     137.694
330     128.997      137.47
331     128.997     137.216
332     128.997     137.062
333     128.997     136.919
334     128.997     136.682
335     128.997     136.367
336     126.227     136.098
337     126.227     135.818
338     126.227     135.623
339     126.227     135.486
340     126.227     135.352
341     126.227     135.195
342     126.227     134.965
343     126.227     134.797
344     126.227     134.504
345     126.227     134.267
346     126.227     134.003
347     125.798     133.804
348     125.798     133.545
349     125.466     133.373
350     125.466      133.19
351     125.466     133.034
352     125.466     132.859
353     124.366     132.678
354     124.366     132.422
355     124.366      132.17
356     124.366     131.896
357     123.696     131.611
358     123.696     131.269
359     123.696     130.962
360     123.696     130.664
361     123.696     130.366
362     123.696     130.375
363     123.696     130.133
364     123.696     129.866
365     123.696     129.723
366     123.696     129.443
367     123.696     129.307
368     123.696      129.19
369     123.696     129.129
370     122.679      128.98
371     122.679      128.84
372     122.679     128.578
373     122.679     128.481
374     122.679     128.455
375     122.679     128.411
376      121.01     128.249
377     120.889     128.128
378     120.889      128.02
379     120.889     127.834
380     120.889     127.692
381     117.554     127.434
382     117.554     127.216
383     117.554     127.133
384     117.554     126.957
385     117.554     126.729
386     117.554     126.554
387     117.554     126.408
388     117.554      126.34
389     117.554     126.075
390     117.554     125.884
391     117.554     125.764
392     117.554     125.687
393     117.554     125.474
394     117.554     125.359
395     117.554     125.211
396     117.554      125.03
397     116.707     124.901
398     116.707     124.797
399     116.707      124.63
400     116.707      124.41
401     116.707     124.168
402     116.466     124.047
403     116.466     123.843
404     116.466     123.604
405     116.466     123.534
406     115.982     123.286
407     114.683      123.03
408     114.683     122.842
409     114.683     122.651
410     114.683     122.522
411     114.683      122.36
412     114.683     122.133
413     114.683     121.988
414     114.683     121.934
415     114.683     121.717
416     114.396     121.571
417     114.396     121.478
418     114.396     121.342
419     114.396     121.239
420     114.396     121.102
421     114.396     120.955
422     114.396     120.836
423     114.396     120.638
424     114.396     120.561
425     114.231     120.432
426     114.231      120.34
427     113.709     120.237
428     113.709     120.063
429     113.709     119.914
430     113.709     119.833
431     111.244     119.651
432     111.244      119.57
433     110.422     119.437
434     110.422     119.342
435     110.422     119.253
436     107.009      119.06
437     107.009      118.98
438     107.009     118.868
439     107.009     118.767
440     107.009     118.628
441     107.009     118.462
442     107.009     118.246
443     107.009     118.154
444     107.009     117.991
445     107.009     117.777
446     105.409      117.33
447     105.409     117.072
448     105.409     116.812
449     105.409     116.597
450     105.409     116.212
451     105.409     116.004
452     105.409     115.739
453     105.409     115.511
454     105.409     115.228
455     105.409     114.981
456     105.409     114.696
457     105.409     114.565
458     105.409      114.26
459     105.409     114.043
460     105.409      113.65
461     105.409     113.232
462     105.409     112.973
463     105.409     112.881
464     105.409     112.581
465     105.409      112.36
466     105.409     112.122
467     105.409     111.802
468     105.409     111.648
469     105.409     111.333
470     104.258      111.13
471     104.258     110.941
472     104.258     110.752
473     104.258     110.567
474     104.258     110.358
475     104.258     110.275
476     104.258     110.056
477     102.605     109.781
478     102.605      109.55
479     102.605     109.393
480     102.605     109.247
481     102.605      109.22
482     102.605     109.064
483     102.605     108.931
484     102.605     108.808
485     102.605     108.644
486     102.605     108.492
487     102.605     108.327
488     101.292      108.14
489     101.292     108.012
490     101.292     107.849
491     101.292     107.761
492     101.292     107.604
493     101.292     107.516
494     101.292     107.443
495     101.292     107.297
496     101.292     107.199
497     101.292      107.06
