GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     498.277
1     416.928     489.403
2     416.928     481.165
3     403.687     473.868
4     403.687     467.188
5     391.716     460.946
6     391.716     454.963
7     391.716     449.665
8      368.61     444.559
9      368.61     439.987
10      368.61     434.936
11      368.61     430.024
12      368.61     424.595
13     366.792     419.584
14     359.682     414.009
15     359.682     408.791
16     359.682     403.402
17     355.176      398.74
18     355.176     395.129
19     352.188     392.058
20     346.643     389.189
21     339.708     386.537
22     336.791     383.741
23     322.663      381.29
24     322.663     379.591
25     322.663     377.387
26     322.663     375.568
27     322.663     373.346
28     322.663     371.164
29     322.663     369.237
30     322.663     367.415
31     322.663     365.123
32     322.663     363.471
33     322.663      361.76
34     322.663     360.041
35     322.663     358.651
36     322.663     357.176
37     322.663     356.047
38     322.663     354.788
39     322.663     353.303
40     319.948     352.416
41     319.948     351.381
42     319.948     349.811
43     316.669     348.638
44     316.669     347.682
45     316.669     346.488
46     316.669     345.389
47      314.25     344.304
48     311.808     343.513
49     311.808     342.811
50     311.808     341.929
51     304.317     340.889
52     304.317     339.493
53     304.317     338.074
54     301.346     336.473
55     301.346     335.457
56     301.346     334.212
57     289.299     332.916
58     289.299     331.829
59     289.299     330.797
60     289.299     329.516
61     289.299     328.283
62     289.299     327.173
63     289.299      326.07
64     289.299     324.823
65     289.299     323.587
66     289.299     322.391
67     289.299     321.319
68     289.299     320.352
69     286.048     319.341
70     286.048     318.541
71      283.45     317.879
72      276.83     316.696
73      276.83     315.488
74     270.545     314.037
75     270.545     312.484
76     270.545     310.828
77     270.545     309.392
78     270.545     307.885
79     270.545     306.525
80     267.609     304.963
81     260.545     303.326
82     260.545     300.856
83     260.545     299.698
84     244.393      297.75
85     244.393     296.467
86     244.393     295.018
87     244.393     293.678
88     244.393     292.543
89     244.393     291.351
90     244.393     289.944
91     244.393     288.869
92     244.393     287.892
93     244.393     287.413
94     244.393     286.533
95     244.393     285.916
96     244.393      285.34
97     244.393     284.894
98     244.393     284.376
99     244.393     283.975
100     244.393     283.012
101     239.913      282.37
102     239.913     281.483
103     239.913     280.914
104     239.913      280.08
105     239.913     279.345
106     239.913     278.586
107     239.913     277.922
108     239.913      277.46
109     239.913     276.504
110     239.913     276.206
111     224.147      275.28
112     224.147      274.15
113     224.147     273.435
114     224.147     272.313
115     224.147     271.313
116     224.147     270.258
117     224.147     268.658
118     224.147      267.36
119     224.147     266.017
120     224.147     264.597
121     224.147     262.945
122     224.147     261.188
123     224.147     259.276
124     224.147     257.765
125     224.147     256.444
126     224.147     254.886
127     224.147     253.267
128     224.147     252.017
129     224.147     250.563
130     224.147     249.092
131     217.557     247.823
132     217.557     246.696
133     217.557     245.652
134     217.557     244.371
135     217.557      243.23
136     217.557      242.21
137     217.557     240.945
138     217.557     239.835
139     217.557     238.687
140     217.557     237.753
141     217.557     236.835
142     217.557     236.155
143     217.557     235.329
144     217.557     234.479
145     216.605     233.799
146     198.878     233.053
147     198.878     232.104
