GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     498.347
1     416.928      490.13
2     416.928     482.375
3     416.928     475.327
4     413.677     469.293
5      413.12     463.522
6     410.429     457.993
7     397.286     453.212
8     397.286      448.82
9     397.286     443.891
10     397.286     440.362
11     390.404     436.661
12     390.166     433.665
13     381.956     430.121
14     374.716     426.146
15     372.795     423.348
16     372.795     419.909
17     372.795     417.032
18     372.795     414.284
19      372.24     411.159
20     363.354     408.293
21     359.768     405.043
22     359.768     401.939
23     359.768     398.721
24     353.972     396.129
25     340.341     393.149
26     327.038     389.511
27     327.038     386.817
28     327.038     383.355
29     325.628     379.671
30     311.694     376.456
31     311.694     371.743
32     311.694     367.216
33     311.694     362.963
34     311.694     359.366
35     311.694     355.235
36     304.034     351.677
37     304.034     348.523
38     304.034     345.335
39     304.034     342.027
40     304.034     339.122
41     303.712     336.765
42     302.566     334.502
43     301.237     332.136
44     292.373     329.932
45     292.373     327.616
46     289.953     325.441
47     289.953     323.264
48     289.953     321.374
49     289.953     319.735
50     288.208     317.855
51     288.208     316.011
52     285.207     314.127
53     269.723     312.253
54     269.723     310.758
55     269.723     308.871
56     269.723      307.37
57     269.723     305.643
58     263.794     303.439
59     263.794     301.496
60     263.794     299.771
61     263.794     298.396
62     263.794     297.174
63     263.794     295.824
64     259.475     294.284
65     259.475     292.738
66     259.475     291.824
67     259.475     290.639
68     259.475     289.154
69     259.475      287.72
70     259.475     286.566
71     253.122     285.635
72     247.265     284.222
73     247.265     283.169
74     247.265     281.585
75     247.265     280.443
76     247.265     279.437
77     245.208     278.139
78     245.208     277.284
79     245.208       276.3
80     245.208     275.448
81     245.208      274.43
82     245.208     273.344
83     245.208     272.232
84     240.937     271.697
85     240.937     270.986
86     240.937     270.257
87     236.021     269.092
88     236.021     268.045
89     222.199     267.316
90     222.199     266.153
91     222.199     265.049
92     222.199      263.85
93     222.199     262.628
94     222.199     261.811
95     222.199     260.533
96     222.199     259.655
97     222.199     258.158
98     222.199      256.94
99     218.142     255.713
100     218.142     254.248
101     218.142     253.432
102     218.142     252.215
103     218.142     251.036
104     218.142      249.71
105     218.142     248.555
106     218.142     247.473
107     218.142      246.43
108     218.142     245.273
109     199.047     244.415
110     199.047     243.402
111     199.047     242.569
112     199.047     241.489
113     199.047     240.907
114     199.047     240.151
115     199.047      238.84
116     199.047     237.981
117     199.047     236.876
118     199.047     236.023
119     199.047     235.323
120     199.047     234.163
121     199.047      233.15
122     199.047     232.405
123     199.047     231.074
124     199.047     230.006
125     199.047     228.909
126     199.047     227.605
127     193.878      226.35
128     193.878     225.113
129     193.878     224.139
130     193.878     223.299
131     193.878     221.971
132     193.878     220.666
133     193.878     219.572
134     193.878     218.215
135     193.878     217.107
136     193.878     216.366
137     193.878      215.38
138     191.834     214.343
139     191.834     213.151
140     191.834     212.355
141     191.834     211.914
142     191.834     211.252
143     191.834     210.348
144     186.807      209.55
145     186.807      208.68
146     186.807     208.231
147     186.807     207.645
148     186.807      207.26
149     186.807     206.492
150     186.807     205.823
151     186.807     205.113
152     186.807     204.486
153     186.807     203.875
154     186.807     203.326
155     186.807      202.69
156     186.807     202.083
157     186.807     201.554
158     186.807     201.173
159     185.081     200.596
160     185.081     200.178
161     184.993     199.644
162     184.907     199.148
163     184.907     198.772
164     184.907     198.426
165     183.711     198.119
166     183.711     197.736
167     183.711      197.53
168     183.711     197.161
169     183.709     196.737
170     183.709     196.441
171     183.709     196.295
172     183.709      196.04
173      183.22     195.593
174      183.22     195.295
175      183.22     194.949
176      183.22      194.59
177      183.22     194.384
178     182.478     194.049
179     182.478     193.827
180     182.478     193.453
181     181.622     193.124
182     181.622       192.7
183     181.622     192.266
184      180.53     191.767
185      180.53     191.506
186     177.523     191.193
187     177.523      190.85
188     177.523     190.465
189     176.947     190.137
190     175.946     189.712
191     175.946      189.31
192     175.946     188.974
193     175.946     188.532
194     175.819     188.269
195     175.819      187.89
196     175.819     187.503
197     175.819     187.217
198     175.052     186.941
199     175.052     186.691
200     174.072     186.323
201      173.87     186.069
202      173.87     185.756
203      173.87     185.483
204      173.87     185.152
205      171.01     184.919
206      171.01      184.63
207      171.01     184.335
208     169.703     184.195
209     169.703     183.724
210     169.703     183.175
211     169.703     182.942
212     169.703     182.624
213     169.345     182.229
214     169.345      181.82
215     168.211     181.313
216     167.901     180.826
217     167.901     180.451
218     165.165     179.921
219     165.165     179.711
220     165.165     179.354
221     165.165     178.941
222     165.165     178.475
223     165.165      178.11
224     165.165     177.671
225     165.165     177.437
226     165.165     177.083
227     163.499     176.622
228     163.499      176.25
229     163.499     175.774
230     163.499     175.343
231     163.499     174.936
232     163.499      174.75
233     162.936     174.313
234     162.936     173.941
235     162.936     173.556
236     162.009     173.251
237     162.009     172.898
238     161.067     172.349
239     161.067     172.069
240     161.067     171.896
241     160.517     171.504
242     160.517     171.166
243     160.517     170.754
244     160.517     170.437
245     160.517     170.129
246     158.715      169.95
247     158.715     169.678
248     158.715     169.521
249     158.715     169.266
250     158.715     169.119
251     158.715     168.931
252     158.715     168.647
253     158.715     168.362
254     158.715     168.112
255     154.419     167.746
256     154.419     167.506
257     154.419     167.182
258     154.419     166.888
259     154.419     166.532
260     154.419     166.148
261     154.419     165.971
262     154.419     165.854
263     154.419     165.398
264     154.419     165.168
265     154.419     165.038
266     153.795     164.813
267     153.795     164.666
268     153.795     164.515
269     153.795     164.368
270     153.795     164.217
271     149.826     163.975
272     149.826     163.776
273     149.826     163.686
274     149.826     163.643
275     149.826     163.313
276     147.742     163.064
277     147.742     162.977
278     144.576     162.754
279     144.576     162.612
280     144.576     162.487
281     144.576     162.263
282     144.576      162.06
283     144.576     161.922
284     144.576     161.547
285     144.576     161.126
286     144.576     160.719
287     142.839     160.158
288     140.935     159.651
289     140.935     159.167
290     140.935     158.513
291      139.99     158.035
292      139.99     157.371
293      139.99     156.625
294     139.082     156.115
295     139.082     155.765
296     134.328     155.138
297     134.328     154.627
298     134.328     153.696
299     134.328     153.175
300     134.328     152.791
301     134.328     152.081
302     134.328     151.737
303     134.328     151.363
304     134.328     150.896
305     134.328     150.503
306     134.328     150.088
307     134.328     149.794
308     134.328      149.46
309     134.328     148.969
310     134.328     148.732
311     134.328     148.596
312     134.328     148.114
313     134.328     147.776
314     134.328     147.573
315     134.328     147.123
316     134.328     146.829
317     134.328      146.59
318     134.328      146.35
319     134.328     146.186
320     134.328      146.03
321     134.328     145.761
322     134.328     145.545
323     134.328     145.211
324     130.906     144.911
325     130.906     144.682
326     130.906     144.322
327     130.906      144.16
328     130.906     143.907
329     130.906     143.673
330     130.906     143.429
331     130.906     143.319
332     130.906     142.917
333     130.435     142.754
334     126.279      142.39
335     126.279     141.886
336     126.279     141.529
337     126.279     141.261
338     126.279     140.902
339     126.279     140.539
340     126.279      140.12
341     126.279     139.766
342     126.279     139.374
343     126.279     139.066
344     126.279     138.927
345     125.983      138.73
346     125.983     138.531
347     125.983     138.035
348     125.983     137.554
349     125.983     137.228
350     125.983     136.806
351     125.983     136.751
352     125.983     136.242
353     123.862     135.819
354     123.862     135.394
355     123.862     135.119
356     123.862      134.84
357     123.018     134.424
358     123.018     134.086
359     123.018     133.925
360     123.018     133.695
361     123.018     133.461
362     123.018     133.187
363     123.018     133.011
364     123.018     132.848
365     123.018     132.611
366     123.018     132.263
367     123.018     132.137
368     123.018     131.749
369     120.755     131.413
370     120.755     131.075
371     118.743      130.83
372     118.743     130.522
373     118.379     130.095
374     118.379     129.694
375     118.379     129.371
376     115.068     129.113
377     115.068     128.889
378     115.068      128.57
379     115.068     128.133
380     115.068     127.796
381     115.068     127.429
382     115.068     127.241
383     115.068     126.906
384     115.068      126.44
385     115.068     126.145
386     115.068       125.8
387     115.068     125.579
388     115.068     125.328
389     115.068     124.998
390     115.068      124.66
391     115.068      124.37
392     115.068      124.17
393     115.068      123.81
394     114.555     123.597
395     114.555     123.316
396     114.498     122.926
397     114.498     122.673
398     114.498     122.575
399     114.498     122.482
400     114.498     122.149
401     114.498     121.815
402     113.702     121.526
403     113.702     121.278
404     113.702      121.07
405     111.718      120.76
406     111.718     120.601
407     111.718     120.417
408     111.718     120.005
409     111.718     119.783
410     111.718      119.56
411     111.718     119.396
412     111.718     119.216
413     111.718     119.062
414     111.718     118.908
415     111.438      118.75
416     111.438     118.532
417     111.438     118.362
418     111.438     118.394
419     111.438     118.372
420     111.438     118.276
421     111.438     118.161
422     111.438     118.044
