GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     497.962
1     416.928     490.132
2     416.928     482.441
3     408.592     475.132
4     390.721     468.107
5     390.721     462.179
6     390.721     455.849
7     390.721     450.979
8     390.721     445.911
9     390.073     440.429
10     362.767     435.554
11     362.767     430.472
12     362.767     425.589
13     362.767     421.897
14     359.526     417.549
15     359.526     413.554
16     359.526     409.881
17     359.526     406.775
18     359.526     403.713
19     347.405     400.526
20     325.644     397.254
21     325.644     394.451
22     324.071     391.768
23     324.071     388.457
24     324.071     385.368
25     324.071      383.26
26     324.071     380.303
27     324.071     377.332
28     315.967     373.901
29     315.967     371.013
30     315.693     367.596
31     315.693      364.41
32     315.693     361.016
33     315.693       357.8
34     312.737      354.82
35     309.045     350.771
36     307.931     347.323
37      307.77     343.911
38     305.556     340.876
39     290.044     337.493
40     290.044     334.922
41     290.044     332.472
42     290.044     329.493
43     290.044     327.417
44     290.044     324.907
45     289.976     322.689
46     286.434     320.428
47     284.494     318.524
48      283.49     316.999
49      283.49     315.233
50      283.49     313.637
51      283.49     312.037
52     278.556     310.796
53     278.453     309.468
54     278.453     308.382
55      276.82     306.869
56     264.124      305.59
57     264.124     304.413
58     264.124     303.526
59     264.124     302.118
60     264.124     300.957
61     264.124     299.344
62     264.124     298.191
63     264.124     296.935
64     264.124     295.409
65      262.28     293.874
66      262.28      292.46
67      262.28     291.227
68      262.28     289.903
69     257.932      288.55
70      244.84     287.197
71      244.84     286.252
72      244.84     285.616
73      244.84     284.293
74      244.84     283.351
75      244.84     282.288
76      244.84     281.108
77      244.84     280.182
78      244.84      278.94
79      244.84     277.637
80      244.84     276.776
81      244.84     275.733
82      244.84     274.361
83      244.84     273.249
84      244.84     271.893
85     235.349     270.806
86     235.349     269.553
87     235.349     268.467
88     235.349      267.18
89     235.349     265.711
90     235.349     264.665
91     235.349     263.301
92     235.349      262.09
93     235.349     260.861
94     235.349     259.821
95     233.109     258.788
96     233.109     257.468
97     233.109     256.487
98     233.109     255.522
99     233.109     254.684
100     232.513     253.515
101      230.36     252.452
102     224.525      251.33
103     224.525     250.672
104     224.525     249.677
105     224.525     248.937
106     222.501     248.102
107     222.501     247.514
108     222.501     246.838
109     222.501     245.972
110     222.501     244.986
111     222.501      244.45
112     222.501     243.353
113     222.501      242.88
114     220.235     242.408
115     209.068     241.821
116     209.068     240.963
117     209.068     240.227
118     209.068     239.617
119     209.068     239.095
120     209.068     238.334
121     209.068     237.483
122     209.068     236.783
123     209.068     235.884
124     203.705     234.873
125     203.705     233.973
126     203.705     233.155
127     203.705     232.169
128     203.705     231.675
129     203.705     230.693
130     203.705     229.803
131     203.705      228.89
132     203.705      227.95
133     203.705     226.951
134     203.705     226.116
135     203.705     225.045
136     203.705     224.312
137     203.705     223.444
138     202.888     222.607
139     202.888     221.928
140     202.888     221.398
141     202.888     220.723
142     202.888     220.101
143     202.888     219.646
144      199.87     219.225
145      199.87     218.454
146      199.87     217.773
147      199.87     217.292
148      197.93     216.466
149      197.93     215.812
150      197.93     215.354
151      197.93     214.828
152     195.342      214.09
153     195.342     213.363
154     195.342     212.727
155     194.701     212.034
156     194.701     211.561
157     194.701     210.979
158     188.133     210.399
159     188.133     210.004
160     188.133     209.496
161     188.133     209.032
162     188.133     208.476
163     188.133     207.885
164     188.133      207.42
165     188.133     206.741
166     188.133     205.952
167     186.755     205.328
168     186.755     204.788
169     186.755     204.122
170     186.755     203.613
171     186.755     202.839
172     186.411     202.107
173     186.411     201.707
174     183.351     201.053
175     183.351      200.52
176     180.802     200.039
177     180.802     199.602
178     178.096      198.93
179     178.096     198.353
180     178.096     197.767
181     178.096     197.295
182     178.096      196.92
183     178.096     196.272
184     178.096      195.59
185     178.096     195.316
186     178.096     194.635
187     174.437     193.722
188     174.437     193.117
189     174.437     192.475
190     174.437     191.884
191     174.437      191.53
192     174.437     190.852
193     174.437     190.341
194     174.142     189.799
195     174.142     189.057
196     174.142      188.38
197     171.821     187.908
198     171.821     187.299
199     171.821     186.836
200     171.821     186.294
201     171.821     185.774
202     171.821      185.31
203     169.699     184.865
204     169.699     184.347
205     169.699     183.995
206     169.699     183.275
207     169.699     182.879
208     169.699     182.482
209     169.699      182.19
210     169.599     181.788
211     169.599     181.404
212     169.599     181.019
213     169.599     180.738
214     166.691     180.301
215     166.691     180.052
216     166.691     179.815
217     166.691     179.602
218     166.691     179.263
219     166.691     178.898
220     166.691     178.636
221     166.691     178.473
222     166.691     178.223
223     166.691     177.942
224     166.691     177.718
225     166.691     177.408
226     166.691     177.146
227     163.142     176.685
228     163.142     176.363
229     163.142     176.117
230     163.142     175.903
231     163.142     175.538
232     163.142     175.248
233     163.142     174.883
234     163.142      174.54
235      158.26     174.258
236      158.26     173.723
237      158.26     173.419
238      158.26     172.902
239      158.26     172.521
240      158.26      172.19
241     157.562     171.862
242     157.562     171.431
243     157.562     171.199
244     157.562     170.782
245     157.455      170.49
246     157.455     170.331
247     157.455     170.051
248     157.455     169.657
249     157.455     169.432
250     157.455     169.029
251     157.455     168.644
252     157.455     168.515
253     157.237     168.173
254     157.237     167.866
255     157.237     167.594
256     157.237     167.374
257     157.237     166.847
258     154.352     166.647
259     153.276     166.213
260     153.276     165.906
261     153.276     165.425
262     153.276     165.103
263     153.276     164.788
264     153.276     164.495
265     153.276     164.153
266     153.276     163.624
267     153.276     163.168
268     153.276     162.807
269     153.276     162.504
270     153.276     162.191
271     153.276     161.813
272     153.276     161.549
273     153.276     161.322
274     149.883     161.145
275     149.883     160.868
276     149.883      160.42
277     149.883     160.066
278     149.883     159.778
279     149.883     159.626
280     149.883      159.29
281     149.883     159.018
282     149.883     158.797
283     149.883     158.569
284     149.883     158.231
285     149.883     158.014
286     149.883     157.807
287     149.196      157.55
288     149.196     157.224
289     149.196     157.002
290     149.154     156.699
291     148.517     156.568
292     148.517     156.314
293     148.517     156.162
294     148.157     156.004
295         148     155.823
296         148     155.627
297         148     155.393
298         148     155.221
299         148     154.971
300     147.501      154.86
301     147.501     154.741
302     147.501     154.598
303     147.501     154.306
304     147.501     154.132
305     147.501     153.956
306     147.501     153.717
307     147.501     153.565
308     147.501     153.216
309     147.501     153.027
310     147.501      152.83
311     147.501     152.674
312     144.823     152.529
313     144.823     152.315
314     143.652      152.09
315     143.652     151.925
316     143.652     151.832
317     143.652     151.552
318     142.913     151.345
319     142.913     151.133
320     142.913     151.061
321     142.913     150.781
322     142.913      150.62
323     142.913     150.516
324     142.913     150.356
325     142.913     150.206
326     142.913     150.093
