GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     498.048
1     416.928     489.593
2     416.928     481.921
3     416.928     474.634
4     416.928     468.546
5     406.229     462.344
6     406.229     456.636
7     402.572     451.283
8     393.216     445.805
9     393.216     441.177
10     377.177     436.191
11     371.485     431.421
12     371.485     427.036
13     371.485     423.594
14     371.485     419.937
15     366.919     415.765
16     366.919     411.908
17     366.919     408.589
18     363.028     405.688
19      342.17     402.198
20      342.17     399.519
21     338.122     396.599
22     338.122     393.663
23     338.122     391.429
24     338.122     389.091
25     338.122     386.007
26     338.122     383.957
27     338.122     381.711
28      336.45     379.578
29     332.054      377.97
30     332.054     376.234
31     332.054     374.561
32     332.054     373.159
33     332.054     371.833
34     332.054     370.311
35     332.054     368.548
36     332.054     366.998
37     332.054      365.52
38     322.475     363.818
39     322.475     362.181
40     322.475     360.185
41     322.475     358.603
42     322.475     356.919
43     322.475     355.545
44     317.955     354.365
45     317.955     353.306
46     315.298     351.638
47     315.298     350.389
48     315.298     348.782
49     315.298     347.213
50     301.924     345.738
51     301.924     344.456
52     301.924     342.906
53     301.924     341.748
54      296.03     340.416
55      296.03     338.999
56      296.03      337.88
57     289.435     336.699
58     289.435     335.458
59     289.435     334.292
60     289.435     332.889
61     289.435     331.984
62     289.435     330.718
63     289.435     329.388
64     289.435     327.523
65     289.435     325.909
66     288.748     324.051
67     288.748     322.992
68     288.748     321.567
69     288.748     319.788
70     288.748     317.695
71     280.583      315.76
72     280.583     314.276
73     277.349       312.8
74     277.349     310.764
75     277.349     309.049
76     277.349      307.46
77     275.843     305.605
78     275.548     303.496
79     264.712     301.639
80     264.712     300.209
81     264.712     298.901
82     264.712     297.466
83     264.712     296.463
84     264.712     295.426
85     264.712     294.526
86     264.712     293.309
87     264.712     292.018
88     264.712     291.047
89     264.712     290.093
90     258.992     289.162
91     258.992     288.209
92     258.992      287.59
93     258.992     286.742
94     258.992     286.139
95     258.992     285.014
96     258.992     284.544
97     256.936      283.81
98     256.936     282.769
99     256.936     281.534
100     256.936     280.736
101     256.936     279.773
102     256.936     279.001
103     256.936     278.656
104     254.562     277.832
105      246.98     277.002
106      246.98     276.253
107      246.98     275.389
108      246.98     274.681
109      246.98     274.116
110     246.657     273.325
111     245.152     272.407
112     245.152     271.472
113     245.152     270.517
114     236.231     269.864
115     236.231     268.795
116     236.231     267.896
117     236.231     267.009
118     236.231     266.089
119     236.231     265.335
120     236.231     264.322
121     236.231     263.455
122     232.484     262.466
123     232.484     261.888
124     232.484     260.926
125     232.484     259.964
126     232.484     259.141
127     232.484      258.36
128     231.701     257.583
129     231.701     257.031
130     231.701     256.364
131     231.701     255.728
132     231.701      255.32
133     230.762     254.911
134     230.762     254.511
135     230.762     253.948
136     230.762     253.338
137     230.762     252.639
138     230.762     251.836
139     229.513     251.131
140     229.513     250.607
141     229.513     249.807
142     224.077     248.594
143     224.077      248.04
144     224.077     247.449
145     224.077     247.039
146     224.077     246.409
147     224.077      245.76
148     224.077     245.269
149     224.077       244.6
150     224.077     243.855
151     224.077     243.355
152     216.737     242.507
153     215.964     241.742
154     215.964      240.96
155     215.964     240.265
156     214.063      239.49
157     214.063     238.506
158     214.063     237.748
159     214.063     236.801
160     214.063     236.103
161     214.063     235.147
162     214.063     234.292
163     214.063     233.486
164     214.063     232.697
165     208.503     232.151
166     208.503     231.231
167     208.503     230.402
168     208.503     229.407
169     208.503     228.592
