GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     499.149
1     416.928     491.321
2     411.314     483.194
3     411.314     476.723
4     411.314      470.84
5     411.314     465.062
6     411.314     460.116
7     407.812     455.978
8     405.606     451.901
9      404.82     447.455
10     390.302     443.727
11     390.302     439.994
12     367.101     436.448
13     367.101     433.272
14     367.101     430.368
15     367.101     427.352
16     367.101     423.499
17     367.101     419.712
18     367.101     416.296
19     367.101     413.084
20     367.101     410.358
21     367.101     407.477
22     367.101     404.897
23     344.562     402.048
24     344.562     400.029
25     344.562     397.439
26     344.562     395.092
27     344.562     392.183
28     344.562     389.786
29     344.562     386.954
30     344.562     384.253
31     344.562     380.921
32     344.562     378.125
33     340.031     375.228
34     340.031     372.783
35     337.403     370.833
36      336.36       368.8
37     324.842     366.903
38     324.842     364.949
39     324.842     363.099
40     320.917     361.852
41     320.917     360.788
42     320.917      359.27
43     320.917     358.215
44     320.917     357.052
45     319.802     356.334
46     319.802     354.987
47     319.802     353.136
48     313.171     352.388
49     313.171     351.157
50     313.171     350.239
51      294.54     348.878
52      294.54     347.364
53      294.54     345.826
54      294.54     344.042
55      294.54      342.37
56      294.54     340.484
57      294.54     338.643
58     292.135      336.43
59     289.523     334.243
60     289.523     332.005
61      274.45     329.617
62      274.45     326.972
63      274.45     324.081
64      274.45     321.264
65      274.45      318.85
66      274.45     316.208
67      274.45     313.573
68      274.45     311.206
69     269.137     309.215
70     269.137     307.397
71     269.137     305.649
72     269.137     303.364
73     269.137     301.514
74     262.936     299.596
75     262.936     297.957
76     262.936      296.19
77     262.245     294.419
78     262.245     292.641
79     255.437     291.122
80     255.437     289.788
81     255.437      288.29
82     255.437     286.577
83     255.437     284.856
84     255.437     283.107
85     253.346     281.007
86     246.443     278.996
87     245.911     277.148
88     242.537     275.667
89     242.537     273.993
90     242.537     272.371
91     242.537     270.822
92     242.423     269.714
93     232.312     268.094
94     231.023     266.795
95     231.023      265.61
96     231.023     264.422
97     231.023     263.013
98     231.023     261.743
99     231.023     260.352
100     231.023     259.269
101     231.023     257.988
102     231.023     256.943
103     231.023     255.836
104      226.93     254.702
105      226.93      253.53
106      226.93     252.875
107      226.93     251.779
108     223.605      250.82
109     223.605     249.971
110     223.605     249.119
111     223.605     248.489
112     221.685     247.427
113     221.685     246.392
114     221.685     245.828
115     221.685     245.104
116     221.685     244.346
117     221.685     243.449
118     211.077     242.572
119     211.077     241.628
120     211.077     240.471
121     211.077     239.387
122     211.077     238.186
123     211.077     237.108
124     211.077     236.244
125     211.077     235.285
126     211.077     233.893
127     205.754     232.708
128     205.754      231.55
129     205.754      230.75
130     205.754     229.863
131     205.754     229.072
132     205.754     227.912
133     203.015     227.006
134     197.916     226.016
135     197.916     224.884
136     192.257     223.826
137     192.257     222.694
138     192.257     221.797
139     192.257     220.891
140     192.257     219.917
141     192.257     218.997
142     192.257      218.06
143     192.257     217.133
144     192.257     216.426
145     192.257     215.705
146     192.257     214.931
147     192.257     213.939
148     192.257     213.012
149     192.257     212.405
150     186.717     211.432
151     186.717     210.761
152     186.717     209.946
153     186.717     209.138
154     186.717     208.329
155     186.717     207.243
156     186.717     206.515
157     186.717     205.824
158     186.717     205.294
159     184.222     204.722
160     183.373     203.952
161     183.373     203.423
162     182.437     202.763
163     182.437     202.148
164     182.437     201.502
165     182.437     201.048
166     182.437     200.538
167     182.437     199.924
168     182.437     199.519
169     182.437      198.69
170     182.437     198.244
171     182.437     197.717
172     182.437     197.341
173     182.437      196.86
174     182.437     196.253
175     182.437     195.798
176     182.437     195.093
177     182.437      194.78
178     180.512     194.271
179     180.512     193.713
180     177.741     193.236
181     177.741     193.146
182      176.95     192.618
183      176.95      192.21
184      176.95     191.864
185      176.95     191.525
186      176.95     191.199
187     175.105     190.798
188     175.105     190.479
189     175.105     190.123
190     174.033     189.704
191     174.033      189.16
192     174.033     188.831
193     174.033     188.418
194     174.033     187.966
195     174.033     187.508
196     174.033     187.119
197     174.033     186.924
198     174.033     186.317
199     174.033     186.222
200     174.033      186.07
201     174.033     185.503
202     174.033      185.15
203     174.033     184.749
204     173.841     184.416
205     173.841     184.141
206     173.374     183.832
207     173.374     183.506
208     169.391     183.199
209     169.391      182.98
210     169.391     182.665
211     168.225     182.356
212     168.225     182.229
213     168.225     181.961
214     168.225     181.865
215     168.225     181.584
216     168.225     181.524
217     168.225     181.156
218     168.225     180.851
219     168.225     180.672
220     168.225     180.428
221     168.225     180.026
222     160.146     179.883
223     160.146     179.648
224     160.146     179.397
225     160.146     179.265
226     160.146       179.1
227     160.146     178.801
228     160.146     178.651
229     160.146     178.251
230     160.146     177.972
231     160.146     177.621
232     160.146     177.485
233     160.146     177.313
234     160.146     177.044
235     160.146     176.622
236     160.146     176.391
237     160.146      176.04
238     160.146     175.623
239     160.146     175.283
240     156.785     174.879
241     156.785     174.442
242     156.785      173.99
243     156.785     173.738
244     156.785     173.337
245     156.785     172.717
246     156.785     172.434
247     156.785     171.935
248     156.785     171.573
249     156.785     171.355
250     156.785     171.022
251     156.785     170.605
252     156.785     170.269
253     156.785     170.014
254     156.785     169.678
255     156.785     169.315
256     156.785     168.958
257     154.281     168.659
258     154.281     168.343
259     154.281     168.093
260     154.281     167.729
261     154.281     167.359
262     154.281     167.146
263     154.281     166.862
264     154.281      166.66
265     152.734      166.36
266     152.734     166.209
267     152.734      166.09
268     152.734     165.929
269     152.734     165.598
270     151.727     165.286
271     151.727     165.052
272     150.028     164.482
273     150.028     164.041
274     150.028      163.59
275     150.028     163.127
276     148.705     162.874
277     148.705      162.57
278     148.705      162.03
279     148.705     161.713
280     148.705     161.268
281     148.705     161.077
282     148.705     160.683
283     148.705      160.43
284     148.705     160.063
285     148.705     159.771
286     148.705     159.432
287     148.705     159.046
288     148.705       158.7
289     148.705     158.551
290     147.969     158.176
291     147.969      157.86
292     147.969      157.73
293     147.969     157.585
294     147.179     157.253
295     147.179     156.886
296     147.179     156.546
297     147.179     156.232
298     147.179     156.095
299     147.179     155.949
300     147.179     155.703
301     147.179     155.471
302     147.179     155.149
303     147.179     154.922
304     147.179     154.744
305     147.179     154.412
306     147.179     154.314
307     146.892     154.214
308     146.892     154.015
309     146.892     153.883
310     146.892     153.752
311     146.892     153.647
312     146.892     153.745
313     146.892     153.608
314     146.892     153.385
315     146.569     153.212
316     146.569     153.008
317     146.569     152.997
318     146.569      152.87
319     146.395     152.808
320     146.395     152.728
321     146.395     152.558
322     145.606      152.42
323     145.606     152.299
324     145.606     152.133
325     145.606     152.119
326     145.606     152.016
327     145.606     151.866
328     145.606     151.796
329     144.937     151.796
330     144.937     151.724
331     144.937     151.573
332     144.937      151.44
333     144.937     151.387
334     144.937     151.266
335     144.937     151.254
336     144.937     151.207
337     144.937     151.096
338     144.937     151.049
339     144.937     151.101
340     144.937      150.94
341     144.937     150.858
342     144.937     150.717
343     144.937     150.631
344     144.705     150.508
345     144.705     150.403
346     144.361      150.38
347     144.361     150.235
348     144.361     150.101
349     144.361     150.028
350     144.361     149.758
351     144.361     149.625
