GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     498.218
1     416.928     489.605
2     416.928     482.341
3     410.602     476.137
4     410.602     469.214
5     410.602     463.713
6     410.602      458.61
7     406.092     453.848
8     399.245     449.181
9     399.245      445.03
10     392.944     441.142
11     392.944      437.84
12     392.944     434.544
13     383.901     431.465
14     381.745     428.421
15     370.856     424.807
16     370.856     421.738
17     368.341     418.516
18     368.341     414.953
19     368.341     411.559
20     361.331     407.449
21     357.379     404.137
22     340.205     400.128
23     337.395     396.297
24     337.395     393.193
25     337.395     389.794
26     337.395     386.367
27     337.395      383.97
28     327.881     380.795
29     327.881     378.001
30     327.881     374.564
31     327.205     371.416
32     326.824     368.109
33      311.98     364.725
34      311.98      361.97
35      311.98      359.29
36     301.591     355.804
37     301.591     352.817
38     301.591     350.111
39     301.591     347.539
40     301.591     344.951
41     301.591     341.857
42     301.591     339.264
43     301.591     336.327
44     301.591     334.218
45     301.591     332.144
46     297.485     329.873
47     297.228     327.719
48     292.805     325.746
49     292.805     323.963
50     292.805     322.485
51     290.994     320.699
52     290.994     319.083
53     286.971      317.46
54     282.033     315.933
55     282.033     314.368
56     282.033     313.227
57     282.033      312.16
58     282.033     310.843
59      268.78     309.812
60      268.78     308.684
61      268.78     307.626
62      268.78     306.348
63      268.78     305.285
64      268.78     303.907
65      268.78     302.395
66      268.78     301.096
67      268.78     299.515
68      268.78     298.515
69     267.774     297.033
70     267.774     295.598
71     267.774     294.479
72     261.653      293.62
73     261.653     292.646
74     261.653     291.728
75     261.653     290.768
76     261.653     289.887
77     261.653     289.013
78     261.653     288.175
79     261.653     287.362
80     258.459     286.411
81     258.459     285.427
82     258.459     284.672
83     253.705     283.876
84     253.705       283.1
85     253.705     282.117
86     253.705     281.207
87     253.705     280.115
88     253.705     279.608
89     253.705     279.114
90     253.705     278.586
91     253.705     278.063
92     253.705      277.24
93     253.705      276.56
94     253.705     276.054
95     253.705     275.538
96     253.705     274.853
97     253.705     274.216
98     253.705      273.53
99     253.705      272.86
100     253.366     272.299
101     251.665     271.351
102     240.384     270.609
103     240.384     269.785
104     240.384     268.938
105     240.384     268.244
106     240.384     267.862
107     240.384     267.145
108     240.384     266.685
109     240.384     266.302
110     240.384     265.649
111     240.384     265.186
112     237.132      264.66
113     237.132     264.042
114     237.132     263.302
115     237.132     263.017
116     237.132     262.505
117     237.132     261.848
118     237.132     261.312
119     237.132     260.699
120     237.132     260.592
121     233.944     259.803
122     233.944     259.065
123     233.944      258.64
124     233.944     258.176
125     233.944      257.61
126     233.944     256.878
127     233.944     256.513
128     229.375     255.676
129     224.767     255.092
130     224.767     254.299
131     224.767     253.473
132     224.767     252.867
133     224.767     252.326
134     224.767     251.701
135     224.767     250.941
136     224.767     250.437
137     224.767     249.811
138     224.767     249.255
139     224.767     248.777
140     224.767     248.557
141     224.767     247.909
142     224.767     247.259
143     224.767     246.708
144     224.767     245.995
145     217.164     245.297
146     217.164     244.787
147     217.164     244.383
148     217.164       243.8
149     217.164      243.35
150     217.164     243.084
151     217.164     242.626
152     217.164     242.157
153     217.164     241.792
154     217.164     240.965
155     217.164     240.576
156     217.164     240.043
157     217.164     239.733
158     217.164     239.063
159     217.164     238.635
160     217.164     237.991
161     217.164     237.189
162     217.164     236.819
163     217.164     236.365
164     217.164     235.809
165     217.164     235.275
166     217.164     235.002
167     217.164     234.506
168     217.164     234.247
169     209.187     233.417
170     209.187     232.922
171     209.187     232.315
172     209.187     231.911
173     209.187     231.227
174     209.187     230.804
175     209.187     230.452
176     209.187     229.886
177     209.187     229.268
178     209.187     229.018
179     209.187     228.393
180     209.187     227.963
181     209.187     227.569
182     209.187      227.17
183     209.187     226.968
184     209.187     226.622
185     209.187      226.22
186     209.187     225.917
187     209.177     225.569
188     205.847      225.16
189     205.847     224.627
190     205.847     224.117
191     205.847     223.966
192     205.847     223.719
193     205.847     223.451
194     205.847     223.041
195     205.847     222.935
196     205.847      222.72
197     205.847      222.39
198     205.847     221.936
199     205.847     221.399
200     205.635     221.142
201     205.635     220.959
202     205.635     220.678
203     205.635     220.534
204     205.635     220.125
205     202.322     219.811
206     202.322     219.589
207     202.322     219.373
208     202.322     219.279
209     202.322     219.024
210     201.762     218.524
211     201.762     218.055
212     201.762       217.7
213     197.649     217.258
214     197.649     216.854
215     197.649     216.582
216     197.649      216.23
217     197.649      215.99
218     195.935     215.615
219     195.935     215.312
220     195.935     214.882
221     195.935     214.388
222     195.935     214.094
223     195.935     213.876
224     195.935     213.644
225     195.935     213.657
226     195.935     213.244
227     195.935     212.969
228     195.935     212.776
229     195.935     212.456
230     195.935     211.919
231     193.864     211.451
232     192.512     210.818
233     192.512     210.534
234     192.512     210.104
235     192.512     209.772
236     192.405     209.367
237     192.405     208.993
238     192.405     208.601
239     192.405     208.324
240     192.405     208.147
241     192.405     207.834
242     188.277     207.435
243     188.277     207.194
244     188.277      207.09
245     188.277     206.654
246     188.277      206.18
247     188.277     205.826
248     188.277     205.339
249     188.277     204.965
250     186.439     204.599
251     186.439     204.325
252     186.439     204.142
253     186.439     203.915
254     186.439     203.629
255     186.439     203.238
256     186.439     203.061
257     186.439     202.613
258     186.439     202.372
259     186.439     202.334
260     186.439     202.166
261     186.439     201.946
262     186.439     201.482
263     186.439     201.149
264     185.503     200.902
265     185.503     200.681
266     184.627      200.35
267     184.627     200.135
268     184.627     199.994
269     184.627     199.718
270     183.797     199.291
271     183.797     199.045
272     183.797     198.531
273     179.873     198.344
274     179.873     198.066
275     179.873     197.667
276     179.873     197.568
277     179.873     197.263
278     179.873     196.977
279     179.873     196.636
280     179.873     196.389
281     179.873     195.998
282     179.873     195.686
283     179.873     195.393
284     179.873     195.171
285     179.873     194.996
286     179.873     194.588
287     179.873     194.313
288     179.873     194.068
289     179.873     193.838
290     179.873     193.519
291     179.873      193.27
292     179.873     192.877
293     179.873     192.619
294     179.873     192.169
295     179.873     191.894
296     176.685     191.563
297     176.685     191.351
298     174.094     191.129
299     174.094     190.847
300     174.094     190.654
301     174.094     190.396
302     174.094     190.053
303     174.094     189.827
304     173.768      189.55
305     173.768       189.4
306     173.768     189.072
307     173.768     188.676
308     173.768     188.506
309     173.768     188.278
310     173.768     187.831
311     173.768      187.43
312     172.597     187.032
313     172.597      186.81
314     172.597     186.408
315     172.597     186.214
316     169.529     185.841
317     169.529      185.56
318     169.529     185.364
319     169.529     185.094
320     168.226     184.792
321     168.226     184.549
322     168.226     184.322
323     168.226     183.679
324     168.226      183.34
325     168.226     182.891
326     168.226     182.331
327     168.226     181.928
328     164.907     181.561
329     164.907     181.081
330     164.907     180.633
331     164.907     180.084
332     164.907     179.795
333     164.907     179.559
334     164.907     179.174
335     164.907       178.9
336     164.907     178.348
337     164.907     177.815
338     164.907     177.393
339     164.907     177.085
340     164.907     176.697
341     164.907     176.362
342     163.643     176.109
343     163.091     175.872
344     163.091     175.638
345     163.091     175.074
346     163.091     174.743
347     163.091     174.432
348     163.091     174.055
349     161.938     173.814
350     161.938     173.503
351     161.938     173.369
352     161.938     173.017
353     161.938     172.726
354     161.938     172.337
355     161.938     172.035
356     161.938      171.71
357     161.938     171.372
358     161.938      171.06
359     161.938     170.906
360     161.938     170.572
361     161.938     170.166
362     161.938     169.874
363     161.938     169.626
364     161.938      169.29
365     161.787      168.91
366     161.332     168.585
367     161.332     168.342
368      161.02     168.108
369     156.151     168.006
370     156.151     167.699
371     156.151     167.364
372     156.151     167.135
373     156.151     166.957
374     156.151     166.712
375     156.151     166.455
376     156.151     166.225
377     155.174     165.989
378     155.174     165.874
379     155.174     165.739
380     155.174     165.566
381     155.174     165.466
382     154.641     165.313
383     154.641     165.065
384     154.641     164.847
385     154.641     164.695
386     154.641     164.339
387     154.467     164.124
388     154.467     163.774
389     154.467     163.607
390     151.988     163.297
391     151.988     163.082
392     151.988     162.927
393     151.988     162.596
394     151.988      162.37
395     151.988     162.243
396     151.988      161.95
397     151.298      161.64
398     149.061     161.325
399     149.061     160.844
400     149.061     160.375
401     149.061     159.971
402     149.061     159.556
403     149.061     159.182
404     148.192     158.662
405     148.192     158.292
406     148.192      157.98
407     148.192     157.727
408     148.192     157.263
409     148.192     156.797
410     147.769     156.529
411     146.459      156.14
412     146.459     155.914
413     146.459      155.64
414     146.459     155.267
415     146.459     154.944
416     146.459     154.624
417     145.477     154.109
418     145.477     153.835
419     145.477     153.462
420     145.477     153.083
421     145.477     152.762
422     145.477      152.48
423     145.477      152.25
424     144.531     151.907
425     143.966     151.587
426     143.966     151.225
427     143.966     150.835
428     143.966     150.687
429     143.966     150.338
430     143.058     150.097
431     143.058     149.692
432     142.658     149.366
433     142.658     149.185
434     142.658     148.921
435     142.658      148.68
436     142.658     148.471
437     141.952     148.277
438     141.952     148.071
439     141.952     147.845
440     141.952      147.69
441     141.952     147.588
442     141.952     147.418
443     141.541     147.247
444       140.1      147.11
445       140.1     146.864
446       140.1     146.672
447       140.1     146.584
448       140.1      146.45
449     137.934     146.234
450     137.934     146.099
451     137.934     145.871
452     137.934     145.748
453     137.934     145.514
454     137.934     145.348
455     137.934     145.103
456     137.934      144.84
457     137.934     144.659
458     135.811     144.433
459     135.811     144.296
460     135.811     144.101
461     135.811     144.116
462     135.811      143.74
463     135.811     143.509
464     134.183     143.247
465     134.183     143.042
466     134.183     142.768
467     134.183     142.381
468     134.183     142.014
469     134.183     141.836
470     134.183     141.529
471     134.031     141.142
472     134.031     140.883
473     133.848     140.594
474     132.566     140.305
475     132.566     140.074
476     132.566     139.665
477     132.346     139.264
478     132.346     138.862
479     132.346     138.592
480     132.221     138.192
481     132.221      137.92
482     131.478     137.476
483     131.478     137.035
484     130.561     136.658
485     129.211     136.376
486     129.211     136.053
487     129.211     135.704
488     129.211     135.513
489     129.211      135.19
490     129.211     134.841
491     128.977     134.619
492      128.49     134.414
493      128.49     134.178
494     127.836     133.941
495     127.645      133.63
496     127.645     133.394
497     127.645     133.287
498     126.718     133.079
499     126.718     132.784
500     126.718     132.521
501     126.718     132.369
502     126.718     132.205
503     126.718     131.952
504     126.081     131.665
505     126.081     131.494
506     126.081     131.222
507     126.081     131.046
508     126.081     130.825
509     125.479     130.705
