GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     498.143
1     416.928     489.144
2     409.799      481.72
3     409.799     473.926
4     409.799     467.219
5     409.799     460.495
6     395.332      454.23
7     390.445     449.014
8     390.445     443.913
9     390.445     439.722
10     372.871     435.929
11     372.871     431.447
12     372.871      427.09
13     372.871     423.142
14     372.871     419.768
15     369.632     416.284
16      355.82     412.951
17      355.82     409.795
18      355.82     406.883
19      355.82     404.089
20      355.82     401.185
21      355.82     398.243
22     350.883     395.867
23     350.883     392.645
24     350.883      390.45
25     350.883      387.41
26     350.883     384.794
27     345.037      381.92
28     331.367     379.123
29     331.367     376.927
30     331.367      375.15
31     331.367     372.998
32     331.367     371.026
33     328.126      368.42
34     328.126     366.405
35     328.126     364.679
36     328.126     362.844
37     328.126     360.928
38     325.569     358.818
39     322.126     356.992
40     322.126     355.166
41     320.786     353.785
42     320.786     351.855
43     316.109     349.803
44     314.187     347.992
45     314.187     346.563
46     314.187     345.151
47     314.187     343.963
48     311.626     342.541
49     311.626     341.349
50     311.626     340.129
51     307.334     338.975
52     307.334     337.915
53     307.334     336.897
54     304.517     335.873
55     304.517     334.788
56     304.517     333.674
57     304.517     332.497
58     304.517     331.662
59     304.517     330.714
60     304.517       329.7
61     304.517     328.794
62     304.328     327.661
63     304.328     326.975
64     301.219      326.22
65     301.219     325.542
66     294.414     324.512
67     294.414     324.108
68     294.414     323.475
69     294.414     322.353
70     294.414      321.25
71     292.889      320.18
72     292.889     319.376
73     292.889     318.331
74     290.973     317.472
75     289.001     316.617
76     289.001     315.558
77     287.347      314.75
78     283.608     313.755
79     283.608     312.735
80     283.608     311.588
81     283.608      310.89
82     272.001      310.12
83     272.001     309.113
84     272.001     308.029
85     272.001     307.127
86     272.001      306.57
87     272.001     305.568
88     272.001     304.646
89     272.001     303.529
90     270.703      302.81
91     270.506     301.851
92     268.242     300.654
93     268.242     300.009
94     268.242     299.056
95     267.342     297.842
96     267.342     296.819
97     267.342     295.345
98     267.342     294.346
99     266.374     292.909
100      266.19      291.87
101      266.19     290.872
102      266.19     289.993
103     260.247     288.643
104     260.247     287.365
105     260.247     286.639
106     260.247     285.269
107     260.247     284.135
108     260.247     282.949
109     255.945     281.904
110     255.945     280.811
111     255.945     279.937
112     255.945     279.104
113     255.945     278.232
114     252.007     277.007
115     252.007     276.072
116     247.261     274.928
117     243.113     273.984
118     243.113     273.026
119     243.113     272.157
120     243.113     271.412
121     243.113     270.248
122     243.113      269.26
123     243.113     268.323
124     241.352     267.408
125     241.352     266.559
126     241.076     265.142
127     241.076     263.891
128     241.076     262.771
129     234.966     261.901
130     234.966     260.978
131     234.966     259.944
132     234.966     258.793
133     233.912     257.765
134     232.103     256.831
135     232.103     255.698
136     226.519     254.634
137     226.519     253.591
138     226.519     252.317
139     226.519     251.226
140     226.519     249.935
141     226.519     248.877
142     223.783     248.039
143     223.783     246.943
144     221.871     245.601
145     221.871     244.596
146     213.515     243.213
147     213.515     241.918
148     213.515     240.565
149     213.515      239.47
150     207.612     238.547
151     207.612     237.256
152     207.612     236.184
153     207.612     234.965
154     207.612     234.252
155     207.612     232.966
156     207.612     231.648
157     207.612     230.432
158     207.324     229.628
159     207.324     228.516
160     203.273     227.297
161     200.428     226.329
162     200.428     225.091
163     200.428     223.987
164     200.428     222.932
165     199.436     221.712
166     199.436     220.927
167     199.436     219.919
168     199.436     219.152
169     199.436     218.081
170     197.778     216.708
171     194.135     215.679
172     194.135     214.853
173     194.135     214.073
174     194.135     213.592
175     194.135     212.565
176     194.135     211.865
177     194.135     210.949
178     190.358     210.456
179     190.358     210.004
180     190.358     209.284
181     190.358      208.62
182     190.358     208.247
183     190.358     208.075
184     190.358     207.482
185     190.358     207.181
186     190.358     206.685
187     189.988     206.414
188     189.988     205.885
189     189.988     205.497
190     189.988     204.989
191     188.354     204.612
192     185.692     203.967
193     185.692      203.55
194     185.692     202.938
195     185.692     202.465
196     185.692     202.026
197     185.692     201.608
198     185.692     201.059
199     182.279     200.672
200     182.279      200.29
201     182.279     200.101
202     182.279     199.797
203     182.279     199.279
204     182.279      198.92
205     182.279     198.436
206     182.279     198.011
207     180.916     197.201
208     180.886     196.761
209     180.393     196.295
210     180.393     195.919
211     180.393     195.304
212     178.146     195.149
213     178.146      194.61
214     178.146     194.143
215     174.392     193.508
216     174.392     193.326
217     174.392     192.972
218     174.392     192.526
219     171.695      192.11
220     171.695     191.741
221     171.695     191.256
222     171.695     190.816
223     171.695     190.208
224     170.268     189.763
225         167     189.209
226         167     188.802
227         167     188.376
228         167     187.874
229         167     187.535
230         167     187.345
231         167     186.949
232         167     186.871
233         167     186.641
234         167     186.208
235         167     185.828
236         167     185.465
237         167     184.966
238         167     184.602
239         167     184.258
240     166.053      183.86
241     166.053     183.569
242     166.053     183.354
243     166.053     182.892
244     166.053     182.579
245     166.053     182.296
246     166.053     181.592
247     166.053     181.256
248     166.053     180.716
249     165.859     180.353
250     165.859     180.238
251     165.859     179.848
252     165.859     179.469
253     165.859     179.301
254     165.859     178.954
255     165.859     178.524
256     165.859     178.444
257     165.859     178.156
258     165.859     177.884
259     165.859     177.823
260     165.859     177.698
261     165.859     177.427
262     165.859     177.042
263     165.859     176.919
264     165.859     176.673
265     164.789     176.336
266      161.53     175.922
267      161.53     175.826
268      161.53       175.6
269      161.53     175.456
270      161.53     175.357
271      161.53     174.945
272      161.53     174.627
273      161.53     174.344
274      161.53     174.131
275      161.53      173.88
276      161.53     173.693
277      161.53     173.436
278      161.53     173.346
279      161.53     173.056
280      155.78     172.729
281      155.78     172.303
282      155.78     171.972
283      155.78     171.689
284      155.78     171.501
285      155.78     171.316
286     154.985     170.763
287     154.985     170.442
288     154.985     170.011
289     154.985      169.62
290     154.985     169.143
291     154.985     168.767
292     154.985      168.55
293     154.985     168.233
294     154.985     167.998
295     154.985     167.584
296     154.985     167.241
297     154.985     166.897
298     154.985     166.646
299     154.985     166.289
300     154.985     166.151
301     154.985     165.665
302     154.985     165.401
303     154.295     165.126
304     154.286      164.81
305     154.286     164.556
306     154.286     164.448
307     154.286     164.068
308     154.286      163.62
309     154.286     163.254
310     154.286      163.04
311     154.286     162.895
