GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     497.632
1     416.928     489.267
2     410.696     481.611
3      405.58     475.611
4      405.58     468.739
5      405.58      462.35
6      405.58     456.844
7     401.481     451.518
8     392.393     446.461
9     392.393     442.358
10     392.393     439.172
11     392.393     435.429
12     392.393     432.239
13     392.393     428.664
14     391.506      425.52
15     387.552     421.916
16     384.009     418.871
17     370.253     416.062
18     370.253     413.658
19     370.253     410.504
20     364.895     407.815
21     361.393     405.062
22     358.059     401.876
23      340.19     399.023
24      340.19     396.288
25      340.19     393.783
26      340.19     390.576
27      340.19     387.673
28     338.295     384.581
29     338.295     382.087
30     336.861      380.46
31     335.643     378.358
32     335.643     375.525
33     330.829     373.158
34     330.829     370.532
35     330.829     368.356
36     330.829     366.305
37     330.829     364.516
38     329.652     362.395
39     325.196     360.121
40     325.196     358.506
41     320.141     357.022
42     320.141     355.552
43     320.141     354.049
44     320.141     352.482
45     320.141     350.905
46     320.141     349.619
47     320.141      348.25
48     315.954     346.734
49     315.954     345.905
50     315.344     344.142
51     305.198      342.84
52     305.198     341.498
53     305.198     340.065
54     305.198     338.298
55     302.631      336.86
56     302.631     335.534
57     302.631     334.565
58     292.813     332.843
59     292.813      331.54
60     292.813     330.432
61     292.813     329.299
62     292.813     328.711
63     292.813     327.473
64     292.813     326.481
65     292.813     325.464
66     292.813     324.469
67     292.813     323.758
68     292.813     322.887
69     292.813     322.034
70     292.144     320.771
71     289.643     319.572
72     289.643     318.247
73     289.643     316.965
74     289.643     316.098
75     288.295     315.214
76     288.295     314.232
77     285.195     313.179
78     285.195     311.657
79     275.524     310.594
80     275.524     309.367
81     267.962     308.052
82     267.962     306.436
83     267.962     304.394
84     266.046     302.447
85     266.046      300.64
86     266.046     298.839
87     259.712     296.361
88     259.712     294.115
89     259.712     291.903
90     259.712     289.951
91     259.577     288.099
92     253.639     286.539
93     253.639     284.791
94     253.639     283.189
95     253.639     281.222
96     253.639     279.447
97     253.555     278.181
98      252.39     276.855
99     251.082     275.585
100     251.082     274.268
101     251.055      273.13
102     248.708     271.911
103     237.551     270.455
104     237.551     269.212
105     237.551     268.117
106     237.551     266.808
107     233.251     265.534
108     229.506     263.986
109     228.666     262.892
110     228.666     261.659
111     228.666     260.695
112     228.666     259.522
113     228.666     258.547
114     225.065      257.73
115     225.065     256.713
116     225.065     255.873
117     225.065      254.76
118     225.065     253.362
119     225.065     252.121
120     224.507      251.04
121     224.507     249.977
122     224.507     248.856
123     220.827     247.567
124     220.595     245.805
125     218.496      245.07
126     215.127     244.007
127     215.127     243.134
128     215.127     242.241
129     215.127     241.178
130      212.11     240.291
131      212.11     239.357
132      212.11     238.379
133     208.725     237.245
134     204.374     235.987
135     204.374     235.076
136     204.374     234.352
137     204.374     233.156
138     204.374     232.362
139     204.374     231.427
140     204.374     230.492
141     204.374     229.951
142     204.374     228.965
143     204.374     228.176
144     204.374     227.466
145     204.374     226.554
146     204.374      225.82
147     204.374     225.256
148     201.186     224.686
149     200.502     223.828
150     200.502     223.175
151     200.502     222.358
152     200.502      221.54
153     200.502     220.861
154     200.502     220.066
155     200.502     219.464
156     200.502      218.61
157     198.378     218.105
158     198.378      217.46
159     198.378     216.962
160     196.389     216.415
161     196.389     215.552
162     196.389      214.69
163     196.026     214.034
164     196.026     213.474
165     188.468     212.683
166     188.468     211.955
167     188.468     211.487
168     188.468     210.764
169     188.468     210.105
170     188.468     209.495
171     188.468     208.889
172     188.468     208.413
173     188.468     207.752
174     187.405     206.814
175     187.405     206.151
176     187.405     205.462
177     187.405     204.799
178     187.405     204.192
179     187.405      203.43
180     187.405     202.715
181     187.405      201.98
182      187.13     201.312
183      187.13     201.118
184     184.593     200.529
185     180.207     199.664
186     180.207     198.946
187     180.207     198.479
188     180.207     197.927
189     180.207     197.425
190     180.207     196.871
191     180.207      196.32
192     178.732     195.824
193     178.732     195.379
194     178.649     194.879
195     178.649     194.418
196     178.649     194.015
197     178.649     193.573
198     178.649     193.254
199     178.649     192.814
200     178.649     192.239
201     178.649     191.912
202     176.911     191.522
203     176.911     191.224
204     176.911     191.076
205     176.911     190.537
206     176.911     190.133
207     174.528     189.622
208     174.528      189.32
209     174.528     188.873
210     174.528     188.371
211     174.528     188.015
212     174.528      187.66
213      172.77     187.376
214      172.77     187.019
215      171.17     186.786
216     170.854      186.33
217     170.854     186.007
218     170.854       185.7
219     170.854     185.397
220     169.507     185.043
221     169.507     184.746
222     169.507     184.311
