GEN:      BEST_LOSS:      AVERAGE_LOSS: 
0     416.928     498.254
1     416.928     489.273
2     416.928     481.693
3     413.937     473.293
4     408.007     466.197
5     408.007     459.957
6     408.007      454.79
7     408.007     450.975
8     398.707     447.094
9     397.617     442.845
10     374.758     439.041
11     373.357      434.46
12     373.357       430.7
13     365.427     427.051
14      342.41     423.245
15      342.41     419.159
16      342.41     415.527
17      342.41     409.978
18      342.41     405.176
19      342.41     399.689
20      342.41     394.954
21     333.492     390.656
22     333.492     386.824
23     333.492     383.112
24     333.492     379.826
25     333.492     376.762
26     333.492     373.866
27     330.519     371.667
28     330.519     369.455
29     330.519     367.368
30     330.519      365.17
31     323.009     362.663
32     323.009      360.51
33     317.598     358.115
34     314.387     355.637
35     306.695     353.222
36     306.695     351.331
37     304.686     348.863
38     301.921     345.702
39     301.921     342.951
40     301.921      340.37
41     299.028     337.402
42     291.496     334.189
43     290.402     331.282
44     290.402      327.82
45     285.419     324.775
46     285.419      321.85
47     285.419     318.952
48     285.419     316.407
49     285.419     313.958
50     274.313     311.629
51     274.313     309.245
52     274.313     307.281
53     274.313     305.556
54     274.313      303.91
55     274.313     302.706
56     265.542     301.016
57     265.542     299.668
58     263.478     298.164
59     262.865     296.926
60     262.865     295.512
61     262.865     293.971
62     262.865     292.575
63     262.865     291.274
64     262.865     289.701
65     262.865     288.239
66     255.421     286.689
67     255.421     285.605
68     255.421     284.533
69     255.421     283.319
70     254.735      282.13
71     254.735     281.217
72     253.484     280.442
73     253.484     279.788
74     253.484      278.64
75     253.484     277.703
76     250.128     276.624
77     250.128     275.441
78     250.128     274.541
79     246.994     273.375
80     243.263     272.309
81     243.263     271.333
82     243.263     270.561
83     243.263     269.822
84     243.263     269.121
85     239.683     268.057
86     239.683     267.438
87     239.683     266.482
88     239.683     265.672
89     239.683     265.014
90     230.659     264.424
91     230.371     263.435
92     230.371     262.723
93     230.371      262.11
94     230.371      261.21
95     230.371     260.589
96     230.371     260.182
97     230.371      259.14
98     230.371     258.689
99     230.371     258.069
100     230.371     257.365
101     230.371     256.908
102     227.177     256.076
103     227.177     255.391
104     227.177     254.486
105     227.177     254.049
106     227.177     253.448
107     227.177     252.383
108     227.177     251.706
109     227.177     250.645
110     227.177      249.67
111     227.177     248.891
112     227.177     248.179
113     227.177     247.663
114     224.646     246.994
115     224.646     246.209
116     224.646     245.743
117     224.646     245.296
118     222.712     244.464
119     222.712     243.641
120     216.141     242.919
121     216.141     242.464
122     216.141     241.688
123     216.141     240.978
124     216.141      240.26
125     216.141     239.869
126     216.141     239.099
127     216.141     238.402
128     216.141      238.02
129     216.141      237.33
130     216.141     236.922
131     216.141     236.451
132     216.141      236.04
133     216.141     235.518
134     216.141     235.133
135     213.567     234.377
136     213.567     234.051
137     213.567     233.756
138     212.605     233.365
139     212.605     233.041
140     212.605     232.519
141     212.605      232.07
142     212.605     231.647
143     212.605     230.977
144     212.605     230.618
145     212.605     230.142
146     212.605     229.529
147     212.605      229.21
148     212.605     228.991
149     212.605     228.848
150     212.605     228.587
151     208.407     228.112
152     208.407     227.714
